cluster_id	sequence_id	start	end	tax_id	database	merged	length	pul_length_sum	percentage_in_puls	new_sequence_id	new_start	new_end	new_length	new_pul_length_sum	new_percentage_in_puls	domain	phylum	class	order	family	genus	species	domain_new	phylum_new	class_new	order_new	family_new	genus_new	species_new
PUL0460	NZ_LSNE01000005	77024	114972	1799789	dbcan		925268	89045	9.623698215003653							Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Alteromonadaceae	Paraglaciecola	Paraglaciecola hydrolytica							
PUL0463	AE015928	520419	541138	818	dbcan		6260361	885442	14.143625263782711							Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides thetaiotaomicron							
PUL0465	AE015928	1588730	1600485	818	dbcan		6260361	885442	14.143625263782711							Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides thetaiotaomicron							
PUL0466	NC_000964	2938330	2948875	1423	dbcan		4215606	44346	1.0519484031477324							Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus subtilis							
PUL0467	AE015928	1998220	2027198	818	dbcan		6260361	885442	14.143625263782711							Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides thetaiotaomicron							
PUL0468	AE015928	4457047	4526084	818	dbcan		6260361	885442	14.143625263782711							Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides thetaiotaomicron							
PUL0470	AE015928	4866087	4875193	818	dbcan		6260361	885442	14.143625263782711							Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides thetaiotaomicron							
PUL0471	AE015928	5142097	5162752	818	dbcan		6260361	885442	14.143625263782711							Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides thetaiotaomicron							
PUL0472	AE015928	5301977	5353000	818	dbcan		6260361	885442	14.143625263782711							Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides thetaiotaomicron							
PUL0475	LN997842	3957983	3965681	1926	dbcan		8353915	7698	0.09214841185240692							Bacteria	Actinomycetota	Actinomycetes	Streptomycetales	Streptomycetaceae	Streptomyces	Streptomyces tricolor							
PUL0486	AE007317	1679660	1689931	1313	dbcan		2038615	16814	0.8247756442486688							Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus pneumoniae							
PUL0497	AB063629	537	7768	43662	dbcan		8167	7231	88.539243296192							Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Alteromonadaceae	Pseudoalteromonas	Pseudoalteromonas piscicida							
PUL0508	AB110645	2693	9366	1952	dbcan		9678	6673	68.95019632155405	CP109280	2338089	2344762	6066002	6673	0.11000655786133931	Bacteria	Actinomycetota	Actinomycetes	Streptomycetales	Streptomycetaceae	Streptomyces	Streptomyces thermoviolaceus	Bacteria	Actinomycetota	Actinomycetes	Streptomycetales	Streptomycetaceae	Streptomyces	Streptomyces thermoviolaceus
PUL0519	NC_003098	1895736	1905654	1313	dbcan		2038615	23668	1.1609842957105683							Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus pneumoniae							
PUL0520	AY297960	551	3742	571	dbcan		4055	3191	78.69297163995068							Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella grimontii							
PUL0526	NZ_CP012938	4323087	4335455	28116	dbcan		6472489	423946	6.549968644210906							Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus							
PUL0527	NZ_CP012938	3774860	3807877	28116	dbcan		6472489	423946	6.549968644210906							Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus							
PUL0528	NZ_CP012938	3918991	3935883	28116	dbcan		6472489	423946	6.549968644210906							Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus							
PUL0529	NZ_CP012938	5623780	5679732	28116	dbcan		6472489	423946	6.549968644210906							Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus							
PUL0531	NZ_HG326223	172559	177453	615	dbcan		5113802	9429	0.1843833609514017							Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Serratia	Serratia bockelmannii							
PUL0532	CP012801	925123	954278	246787	dbcan		7084828	389489	5.497508196388113							Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides cellulosilyticus							
PUL0533	CP012801	970841	992635	246787	dbcan		7084828	389489	5.497508196388113							Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides cellulosilyticus							
PUL0534	CP012801	1395119	1415148	246787	dbcan		7084828	389489	5.497508196388113							Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides cellulosilyticus							
PUL0535	CP012801	1905313	1924770	246787	dbcan		7084828	389489	5.497508196388113							Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides cellulosilyticus							
PUL0536	CP012801	2024923	2035361	246787	dbcan		7084828	389489	5.497508196388113							Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides cellulosilyticus							
PUL0537	CP012801	2262180	2278234	246787	dbcan		7084828	389489	5.497508196388113							Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides cellulosilyticus							
PUL0538	CP012801	2388865	2412814	246787	dbcan		7084828	389489	5.497508196388113							Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides cellulosilyticus							
PUL0539	CP012801	2467595	2494001	246787	dbcan		7084828	389489	5.497508196388113							Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides cellulosilyticus							
PUL0540	CP012801	2988996	3000925	246787	dbcan		7084828	389489	5.497508196388113							Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides cellulosilyticus							
PUL0541	CP012801	3093489	3107238	246787	dbcan		7084828	389489	5.497508196388113							Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides cellulosilyticus							
PUL0542	DQ868502	38552	76554	1422	dbcan		77747	74450	95.75932190309594	CP128449	730403	730532	3471328	129	0.0037161570442205403	Bacteria	Bacillota	Bacilli	Bacillales	Anoxybacillaceae	Geobacillus	Geobacillus thermoleovorans_A	Bacteria	Bacillota	Bacilli	Bacillales	Anoxybacillaceae	Geobacillus	Geobacillus thermophilus
PUL0543	CP012801	3131879	3145280	246787	dbcan		7084828	389489	5.497508196388113							Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides cellulosilyticus							
PUL0545	CP012801	3674190	3695070	246787	dbcan		7084828	389489	5.497508196388113							Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides cellulosilyticus							
PUL0546	CP012801	3762614	3783277	246787	dbcan		7084828	389489	5.497508196388113							Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides cellulosilyticus							
PUL0547	CP012801	3873827	3892680	246787	dbcan		7084828	389489	5.497508196388113							Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides cellulosilyticus							
PUL0548	CP012801	3934555	3947059	246787	dbcan		7084828	389489	5.497508196388113							Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides cellulosilyticus							
PUL0549	CP012801	5229371	5243662	246787	dbcan		7084828	389489	5.497508196388113							Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides cellulosilyticus							
PUL0550	CP012801	5289963	5307396	246787	dbcan		7084828	389489	5.497508196388113							Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides cellulosilyticus							
PUL0551	CP012801	5665654	5677137	246787	dbcan		7084828	389489	5.497508196388113							Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides cellulosilyticus							
PUL0552	CP012801	6309775	6324625	246787	dbcan		7084828	389489	5.497508196388113							Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides cellulosilyticus							
PUL0553	FP929033	3588797	3632016	371601	dbcan		5976145	290475	4.860574835449943							Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides xylanisolvens							
PUL0554	CP012801	6804983	6817567	246787	dbcan		7084828	389489	5.497508196388113							Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides cellulosilyticus							
PUL0555	NC_016776	437949	454517	817	dbcan		5373121	37350	0.6951267243004577							Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides fragilis							
PUL0556	NC_016776	1583511	1593729	817	dbcan		5373121	37350	0.6951267243004577							Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides fragilis							
PUL0558	AE015928	1200747	1298373	818	dbcan		6260361	885442	14.143625263782711							Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides thetaiotaomicron							
PUL0559	AE015928	4749697	4766546	818	dbcan		6260361	885442	14.143625263782711							Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides thetaiotaomicron							
PUL0560	AE015928	292568	340723	818	dbcan		6260361	885442	14.143625263782711							Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides thetaiotaomicron							
PUL0561	NC_004567	3100330	3091774	1590	dbcan		3308273	2022	0.06111950253198572							Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactiplantibacillus	Lactiplantibacillus plantarum							
PUL0563	AE015928	4766676	4792038	818	dbcan		6260361	885442	14.143625263782711							Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides thetaiotaomicron							
PUL0564	AE015928	5441391	5517337	818	dbcan		6260361	885442	14.143625263782711							Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides thetaiotaomicron							
PUL0565	NZ_CP012938	3590082	3608913	28116	dbcan		6472489	423946	6.549968644210906							Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus							
PUL0566	NZ_CP012938	6315776	6332245	28116	dbcan		6472489	423946	6.549968644210906							Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus							
PUL0568	NZ_CP010086	6311368	6316315	1520	dbcan		6485394	4947	0.07627909730696393							Bacteria	Bacillota	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium beijerinckii							
PUL0569	NC_000964	3536012	3540727	1423	dbcan		4215606	44346	1.0519484031477324							Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus subtilis							
PUL0570	AF508972	1307	5555	1718	dbcan		5842	4248	72.71482369051695	AP009044	3017544	3021792	3314179	4248	0.128176540856725								Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Mycobacteriaceae	Corynebacterium	Corynebacterium glutamicum
PUL0571	AE006468	1390110	1397061	28901	dbcan		4857450	6951	0.14309977457307846							Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Salmonella	Salmonella enterica							
PUL0572	CP007224	1516668	1533320	287	dbcan		6444091	16652	0.25840727575076144							Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas aeruginosa							
PUL0573	NC_010572	5564640	5570805	1911	dbcan		8545929	6165	0.07213961173793978							Bacteria	Actinomycetota	Actinomycetes	Streptomycetales	Streptomycetaceae	Streptomyces	Streptomyces griseus							
PUL0574	NC_002737	1312429	1324390	1314	dbcan		1852433	11961	0.6456913691345382							Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus pyogenes							
PUL0575	NZ_ABQA01000009	6717	20398	1352	dbcan		26158	13681	52.30139918954048	CP175305	159402	173084	243513	13682	5.618591204576347	Bacteria	Bacillota	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus_D	Enterococcus_D gallinarum							
PUL0576	CP001840	1236100	1248439	1681	dbcan		2214656	12339	0.5571519910992949							Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium bifidum							
PUL0577	NC_006370	541673	560134	74109	dbcan		4085304	18461	0.45188803574960396							Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Vibrionaceae	Photobacterium	Photobacterium profundum_A							
PUL0578	CP000303	153080	159234	1685	dbcan		2422684	43660	1.802133501521453							Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium breve							
PUL0579	NC_002505	1058502	1062895	666	dbcan		2961149	31644	1.0686392342972273							Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Vibrionaceae	Vibrio	Vibrio cholerae							
PUL0580	NC_002505	1930173	1932886	666	dbcan		2961149	31644	1.0686392342972273							Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Vibrionaceae	Vibrio	Vibrio cholerae							
PUL0581	AB669415	174	4818	1081041	dbcan		4913	4644	94.52473030734785	AB669414	1	2220	2220	2219	99.95495495495496														
PUL0582	AM406671	174930	179693	1358	dbcan		2529478	4763	0.18829972033755582							Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus cremoris							
PUL0583	U07818	1	4306	1422	dbcan		5026	4305	85.65459610027855	CP128458	1338399	1338536	3654319	137	0.0037489885256322725	Bacteria	Bacillota	Bacilli	Bacillales	Anoxybacillaceae	Geobacillus	Geobacillus vulcani	Bacteria	Bacillota	Bacilli	Bacillales	Anoxybacillaceae	Geobacillus	Geobacillus thermophilus
PUL0584	CP001834	2317224	2332669	1358	dbcan		2598144	15445	0.5944628165336486							Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus lactis							
PUL0585	CP000410	274549	281092	1313	dbcan		2046116	13992	0.6838321971970308							Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus pneumoniae							
PUL0586	AB728624	585	5032	615	dbcan		5103	4447	87.1448167744464	CP118723	1150955	1155402	4965686	4447	0.08955459527646331	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Serratia	Serratia marcescens	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Serratia	Serratia marcescens
PUL0588	AL645882	5692292	5696970	1902	dbcan		8667507	27789	0.3206112207350972							Bacteria	Actinomycetota	Actinomycetes	Streptomycetales	Streptomycetaceae	Streptomyces	Streptomyces violaceoruber							
PUL0589	CP007016	1487974	1492885	1309	dbcan		2031692	4911	0.2417197094835241							Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus mutans							
PUL0590	NZ_ABQJ01000017	21176	27433	1352	dbcan		45052	6257	13.888395631714463	OZ282469	1462783	1469040	2777239	6257	0.22529569835365268	Bacteria	Bacillota	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus_B	Enterococcus_B faecium	Bacteria	Bacillota	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus_B	Enterococcus_B faecium
PUL0591	NC_000964	3594242	3598020	1423	dbcan		4215606	44346	1.0519484031477324							Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus subtilis							
PUL0592	CP001656	1572581	1584525	324057	dbcan		7184930	17857	0.24853408453527034							Bacteria	Bacillota	Bacilli	Paenibacillales	Paenibacillaceae	Pristimantibacillus	Pristimantibacillus sp000023585							
PUL0593	M57692	1434	12828	33950	dbcan		12854	11394	88.64166796327991							Bacteria	Bacillota	Thermoanaerobacteria	Thermoanaerobacterales	Thermoanaerobacteraceae	Thermoanaerobacterium	Thermoanaerobacterium aotearoense							
PUL0594	CP001656	4094827	4100740	324057	dbcan		7184930	17857	0.24853408453527034							Bacteria	Bacillota	Bacilli	Paenibacillales	Paenibacillaceae	Pristimantibacillus	Pristimantibacillus sp000023585							
PUL0595	FP929042	2173768	2180902	39491	dbcan		3344951	12691	0.3794076505156578							Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Agathobacter	Agathobacter rectalis							
PUL0596	FP929042	196460	202017	39491	dbcan		3344951	12691	0.3794076505156578							Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Agathobacter	Agathobacter rectalis							
PUL0597	KM066603	110	6942	909925	dbcan		6947	6832	98.34460918382035							Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Microbacteriaceae	Microbacterium	Microbacterium barkeri							
PUL0598	CP002160	731364	737408	573061	dbcan		5262222	50418	0.9581123715419075							Bacteria	Bacillota	Clostridia	Clostridiales	Clostridiaceae	Clostridium_K	Clostridium_K cellulovorans							
PUL0599	CP002160	3141436	3150824	1493	dbcan		5262222	50418	0.9581123715419075							Bacteria	Bacillota	Clostridia	Clostridiales	Clostridiaceae	Clostridium_K	Clostridium_K cellulovorans							
PUL0600	CP002160	3925850	3941689	1493	dbcan		5262222	50418	0.9581123715419075							Bacteria	Bacillota	Clostridia	Clostridiales	Clostridiaceae	Clostridium_K	Clostridium_K cellulovorans							
PUL0601	CP002160	2667794	2686941	1493	dbcan		5262222	50418	0.9581123715419075							Bacteria	Bacillota	Clostridia	Clostridiales	Clostridiaceae	Clostridium_K	Clostridium_K cellulovorans							
PUL0602	CP002835	2158671	2196700	1426	dbcan		3893306	38029	0.9767791177986009							Bacteria	Bacillota	Bacilli	Bacillales	Anoxybacillaceae	Parageobacillus	Parageobacillus thermoglucosidasius							
PUL0603	NC_004567	2676726	2679930	1590	dbcan		3308273	2022	0.06111950253198572							Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactiplantibacillus	Lactiplantibacillus plantarum							
PUL0604	NC_004567	164479	171853	1590	dbcan		3308273	2022	0.06111950253198572							Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactiplantibacillus	Lactiplantibacillus plantarum							
PUL0605	CP025268	3564821	3574189	562	dbcan		4643559	9368	0.20174181053799467							Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli							
PUL0606	NC_020517	389206	393826	1685	dbcan		2422684	4620	0.19069758994569658							Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium breve							
PUL0607	NZ_CP014224	1677698	1717015	1790137	dbcan		3427057	109007	3.180775808514419							Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Wenyingzhuangia	Wenyingzhuangia fucanilytica							
PUL0608	NC_015977	885483	897323	301301	dbcan		3592125	31254	0.8700699446706337							Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Roseburia	Roseburia hominis							
PUL0609	NZ_ACFY01000084	45466	61920	360807	dbcan		110525	16454	14.887129608685818							Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Roseburia	Roseburia inulinivorans							
PUL0610	CP001807	1220087	1251526	29549	dbcan		3261604	31439	0.9639122345937765							Bacteria	Bacteroidota_A	Rhodothermia	Rhodothermales	Rhodothermaceae	Rhodothermus	Rhodothermus marinus							
PUL0611	RHLG01000001	87985	112122	1883156	dbcan		984888	24137	2.4507355151042556							Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Winogradskyella	Winogradskyella sp003712105							
PUL0612	RHLF01000001	1252462	1269410	192149	dbcan		1487548	16948	1.139324579778266							Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flagellimonas_A	Flagellimonas_A sp003712125							
PUL0613	JABKKG010000003	315037	327406	2736291	dbcan		491845	12369	2.514816659720034							Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella intestinalis							
PUL0614	JABKKG010000004	10910	19195	2736291	dbcan		403616	19594	4.854614286846904							Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella intestinalis							
PUL0615	JABKKG010000004	347323	358632	2736291	dbcan		403616	19594	4.854614286846904							Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella intestinalis							
PUL0616	JABKKG010000005	52557	72877	2736291	dbcan		319247	45418	14.226601972767167							Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella intestinalis							
PUL0617	JABKKG010000005	106573	131671	2736291	dbcan		319247	45418	14.226601972767167							Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella intestinalis							
PUL0618	JABKKG010000006	163785	179147	2736291	dbcan		217139	15362	7.074730932720516							Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella intestinalis							
PUL0619	JABKKE010000013	76512	87027	2736291	dbcan		101960	10515	10.312867791290703							Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella rodentium							
PUL0620	JABKKE010000016	24466	52842	2736291	dbcan		91913	28376	30.872673071273923							Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella rodentium							
PUL0621	JABKKE010000002	129359	150740	2736291	dbcan		253660	21381	8.428999448080107							Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella rodentium							
PUL0622	JABKKE010000021	12378	52329	2736291	dbcan		60972	39951	65.52351899232434							Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella rodentium							
PUL0623	JABKKF010000001	275500	306619	2736291	dbcan		586828	61158	10.421793097807194							Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella muris							
PUL0624	JABKKF010000001	437271	467310	2736291	dbcan		586828	61158	10.421793097807194							Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella muris							
PUL0625	JABKKF010000013	29296	73074	2736291	dbcan		76661	43778	57.105960005739554							Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella muris							
PUL0626	JAATOH010000049	5342	40541	47770	dbcan		40541	35199	86.82321600355196	CP072197	62960	63021	2239089	61	0.0027243222578468298	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus sp945980025	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus crispatus
PUL0630	HF548280	18604	35744	433724	dbcan		36811	17140	46.56216891689984																				
PUL0631	NZ_CP060437	182863	192114	1537215	dbcan		202410	9251	4.570426362333877							Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Pseudooceanicola	Pseudooceanicola algae							
PUL0632	NZ_ACFY01000156	29140	36513	360807	dbcan		66589	7373	11.072399345237201	GU591787	21	7392	7858	7371	93.802494273352	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Roseburia	Roseburia inulinivorans	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Roseburia	Roseburia inulinivorans
PUL0633	NZ_CVRR01000009	42847	50088	301302	dbcan		90715	7241	7.982141872898638	AP042441	3337880	3345121	3385412	7241	0.21388829483678795	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Agathobacter	Agathobacter faecis	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Agathobacter	Agathobacter faecis
PUL0634	NC_012781	236959	244278	39491	dbcan		3449685	7319	0.21216429905918946							Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Agathobacter	Agathobacter rectalis							
PUL0635	NZ_BLYL01000002	70950	76292	33043	dbcan		261617	5342	2.041916236330208							Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Coprococcus	Coprococcus aceti							
PUL0636	NZ_BLYL01000009	14990	22272	33043	dbcan		141654	7282	5.140694932723396							Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Coprococcus	Coprococcus aceti							
PUL0637	NZ_CP022479	1869091	1875620	853	dbcan		3110044	6529	0.209932721209089							Bacteria	Bacillota	Clostridia	Oscillospirales	Ruminococcaceae	Faecalibacterium	Faecalibacterium duncaniae							
PUL0638	NZ_KB290636	72733	80570	649756	dbcan		95857	7837	8.175720083040362	AP028031	763560	771397	2804089	7837	0.27948470965079925	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Anaerostipes	Anaerostipes hadrus	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Anaerostipes	Anaerostipes hadrus
PUL0639	NZ_KB290676	26972	32883	649756	dbcan		100419	5911	5.886336251107858							Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Anaerostipes	Anaerostipes hadrus							
PUL0640	NZ_KB290658	52148	63706	649756	dbcan		127508	11558	9.064529284437056							Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Anaerostipes	Anaerostipes hadrus							
PUL0641	NZ_DS499729	73694	81982	105841	dbcan		107816	8288	7.687170735326853							Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Anaerostipes	Anaerostipes caccae							
PUL0642	NZ_LR027880	4318380	4338276	166486	dbcan		4493348	19896	0.4427878722057584							Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Roseburia	Roseburia intestinalis							
PUL0643	NZ_ABJL02000007	167129	189673	329854	dbcan		1438659	22544	1.567014838123558							Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides intestinalis							
PUL0644	NZ_EQ973490	1329075	1352417	246787	dbcan		2178212	23342	1.0716128641289278							Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides cellulosilyticus							
PUL0645	NZ_JH992941	1220565	1238669	626931	dbcan		1624090	18104	1.114716548959725							Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides oleiciplenus							
PUL0646	NZ_GL882612	2624	15125	626930	dbcan		28032	12501	44.59546232876713							Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides fluxus							
