cluster_id	sequence_id	start	end	tax_id	database	merged	blast_status	domain	phylum	class	order	family	genus	species	length	pul_length_sum	percentage_in_puls
21135_21136	FP476056	1250098	1281471		puldb	merged	false	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Zobellia	Zobellia galactanivorans	5521712	929780	16.838618167698712
21137	FP476056	1479049	1491997		puldb		false	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Zobellia	Zobellia galactanivorans	5521712	929780	16.838618167698712
21138	FP476056	1769357	1777496		puldb		false	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Zobellia	Zobellia galactanivorans	5521712	929780	16.838618167698712
21139	FP476056	2420111	2441113		puldb		false	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Zobellia	Zobellia galactanivorans	5521712	929780	16.838618167698712
21140	FP476056	2504916	2518507		puldb		false	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Zobellia	Zobellia galactanivorans	5521712	929780	16.838618167698712
PUL0149_21141_21142	FP476056	2560055	2608025	63186	dbcan_puldb_puldb	merged	false	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Zobellia	Zobellia galactanivorans	5521712	929780	16.838618167698712
21143	FP476056	2610665	2619786		puldb		false	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Zobellia	Zobellia galactanivorans	5521712	929780	16.838618167698712
21144	FP476056	2681750	2690170		puldb		false	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Zobellia	Zobellia galactanivorans	5521712	929780	16.838618167698712
21145	FP476056	2695784	2707616		puldb		false	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Zobellia	Zobellia galactanivorans	5521712	929780	16.838618167698712
21146	FP476056	2875504	2888080		puldb		false	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Zobellia	Zobellia galactanivorans	5521712	929780	16.838618167698712
21147_PUL0151	FP476056	3065129	3084329	63186	puldb_dbcan	merged	false	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Zobellia	Zobellia galactanivorans	5521712	929780	16.838618167698712
21148	FP476056	3125872	3141960		puldb		false	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Zobellia	Zobellia galactanivorans	5521712	929780	16.838618167698712
PUL0319_PUL0314	FP476056	3465709	3478173	63186	dbcan	merged	false	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Zobellia	Zobellia galactanivorans	5521712	929780	16.838618167698712
21149	FP476056	3552451	3560830		puldb		false	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Zobellia	Zobellia galactanivorans	5521712	929780	16.838618167698712
21150	FP476056	3603808	3617045		puldb		false	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Zobellia	Zobellia galactanivorans	5521712	929780	16.838618167698712
21169_PUL0148	FP476056	3633325	3658429	63186	puldb_dbcan	merged	false	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Zobellia	Zobellia galactanivorans	5521712	929780	16.838618167698712
21151	FP476056	3848117	3864900		puldb		false	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Zobellia	Zobellia galactanivorans	5521712	929780	16.838618167698712
21152_21153	FP476056	3938479	4000085		puldb	merged	false	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Zobellia	Zobellia galactanivorans	5521712	929780	16.838618167698712
21154_21155	FP476056	4018270	4054164		puldb	merged	false	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Zobellia	Zobellia galactanivorans	5521712	929780	16.838618167698712
21156_21157	FP476056	4070820	4102585		puldb	merged	false	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Zobellia	Zobellia galactanivorans	5521712	929780	16.838618167698712
21158_PUL0315	FP476056	4125495	4143881	63186	puldb_dbcan	merged	false	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Zobellia	Zobellia galactanivorans	5521712	929780	16.838618167698712
21159	FP476056	4157067	4186737		puldb		false	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Zobellia	Zobellia galactanivorans	5521712	929780	16.838618167698712
21160	FP476056	4234954	4251611		puldb		false	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Zobellia	Zobellia galactanivorans	5521712	929780	16.838618167698712
21161	FP476056	4483050	4501301		puldb		false	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Zobellia	Zobellia galactanivorans	5521712	929780	16.838618167698712
21162	FP476056	4575941	4589508		puldb		false	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Zobellia	Zobellia galactanivorans	5521712	929780	16.838618167698712
21163	FP476056	4619396	4635730		puldb		false	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Zobellia	Zobellia galactanivorans	5521712	929780	16.838618167698712
21164	FP476056	4638393	4653877		puldb		false	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Zobellia	Zobellia galactanivorans	5521712	929780	16.838618167698712
21165	FP476056	4684230	4704981		puldb		false	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Zobellia	Zobellia galactanivorans	5521712	929780	16.838618167698712
PUL0313	FP476056	4847515	4853424	63186	dbcan		false	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Zobellia	Zobellia galactanivorans	5521712	929780	16.838618167698712
PUL0317	FP476056	4920036	4924412	63186	dbcan		false	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Zobellia	Zobellia galactanivorans	5521712	929780	16.838618167698712
21166	FP476056	5323242	5338568		puldb		false	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Zobellia	Zobellia galactanivorans	5521712	929780	16.838618167698712
21167_PUL0316	FP476056	5363176	5389576	63186	puldb_dbcan	merged	false	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Zobellia	Zobellia galactanivorans	5521712	929780	16.838618167698712
21168	FP476056	5406314	5436219		puldb		false	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Zobellia	Zobellia galactanivorans	5521712	929780	16.838618167698712
cblaster_PUL0790_239	FP929033	412692	439577		cblaster		false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides xylanisolvens	5976145	707054	11.831272500918233
cblaster_PUL0791	FP929033	483126	499751		cblaster		false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides xylanisolvens	5976145	707054	11.831272500918233
3068_PUL0189	FP929033	735268	775130	371601	puldb_dbcan	merged	false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides xylanisolvens	5976145	707054	11.831272500918233
cblaster_242_PUL0415_PUL0746_cblaster_27819	FP929033	1054312	1068020		cblaster	merged	false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides xylanisolvens	5976145	707054	11.831272500918233
cblaster_242_PUL0415_PUL0746_cblaster_27819	FP929033	1054312	1068020		cblaster	merged	false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides xylanisolvens	5976145	707054	11.831272500918233
cblaster_296	FP929033	1222558	1240042		cblaster		false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides xylanisolvens	5976145	707054	11.831272500918233
cblaster_299	FP929033	1280569	1286735		cblaster		false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides xylanisolvens	5976145	707054	11.831272500918233
cblaster_300	FP929033	1359912	1376912		cblaster		false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides xylanisolvens	5976145	707054	11.831272500918233
cblaster_245	FP929033	1484834	1490678		cblaster		false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides xylanisolvens	5976145	707054	11.831272500918233
cblaster_234	FP929033	1522362	1532948		cblaster		false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides xylanisolvens	5976145	707054	11.831272500918233
cblaster_262	FP929033	1555151	1560765		cblaster		false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides xylanisolvens	5976145	707054	11.831272500918233
cblaster_330_PUL0425	FP929033	1679635	1699967		cblaster		false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides xylanisolvens	5976145	707054	11.831272500918233
3069_PUL0190	FP929033	1840730	1873020	371601	puldb_dbcan	merged	false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides xylanisolvens	5976145	707054	11.831272500918233
cblaster_272_273_274_PUL0418	FP929033	2288887	2325106		cblaster		false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides xylanisolvens	5976145	707054	11.831272500918233
cblaster_283	FP929033	2592590	2605239		cblaster		false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides xylanisolvens	5976145	707054	11.831272500918233
cblaster_291	FP929033	2850366	2864297		cblaster		false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides xylanisolvens	5976145	707054	11.831272500918233
PUL0553	FP929033	3588797	3632016	371601	dbcan		false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides xylanisolvens	5976145	707054	11.831272500918233
cblaster_27872_cblaster_307	FP929033	3645720	3653683		cblaster	merged	false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides xylanisolvens	5976145	707054	11.831272500918233
cblaster_27872_cblaster_307	FP929033	3645720	3653683		cblaster	merged	false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides xylanisolvens	5976145	707054	11.831272500918233
cblaster_27872_cblaster_307	FP929033	3645720	3653683		cblaster	merged	false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides xylanisolvens	5976145	707054	11.831272500918233
cblaster_PUL0666	FP929033	3667516	3673697		cblaster		false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides xylanisolvens	5976145	707054	11.831272500918233
cblaster_253	FP929033	3738210	3752883		cblaster		false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides xylanisolvens	5976145	707054	11.831272500918233
cblaster_27881_PUL0380	FP929033	3853114	3873417		cblaster		false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides xylanisolvens	5976145	707054	11.831272500918233
3070_PUL0191	FP929033	3987941	4011183	371601	puldb_dbcan	merged	false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides xylanisolvens	5976145	707054	11.831272500918233
3071_PUL0192_3072_PUL0193_cblaster_334_PUL0787	FP929033	4023208	4142706	371601	puldb_dbcan_puldb_dbcan_cblaster	merged	false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides xylanisolvens	5976145	707054	11.831272500918233
cblaster_336	FP929033	4335208	4352916		cblaster		false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides xylanisolvens	5976145	707054	11.831272500918233
cblaster_27810	FP929033	4826978	4832438		cblaster		false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides xylanisolvens	5976145	707054	11.831272500918233
cblaster_27812_cblaster_257	FP929033	5143605	5157429		cblaster	merged	false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides xylanisolvens	5976145	707054	11.831272500918233
cblaster_27812_cblaster_257	FP929033	5143605	5157429		cblaster	merged	false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides xylanisolvens	5976145	707054	11.831272500918233
cblaster_256	FP929033	5168135	5177744		cblaster		false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides xylanisolvens	5976145	707054	11.831272500918233
cblaster_247_cblaster_27826	FP929033	5418335	5422960		cblaster	merged	false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides xylanisolvens	5976145	707054	11.831272500918233
cblaster_247_cblaster_27826	FP929033	5418335	5422960		cblaster	merged	false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides xylanisolvens	5976145	707054	11.831272500918233
cblaster_321	FP929033	5452206	5468375		cblaster		false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides xylanisolvens	5976145	707054	11.831272500918233
cblaster_322_3073	FP929033	5521505	5535428		cblaster_puldb	merged	false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides xylanisolvens	5976145	707054	11.831272500918233
cblaster_323	FP929033	5575348	5582702		cblaster		false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides xylanisolvens	5976145	707054	11.831272500918233
cblaster_325_PUL0392	FP929033	5670190	5693505	371601	cblaster_dbcan	merged	false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides xylanisolvens	5976145	707054	11.831272500918233
cblaster_310_PUL0422	FP929033	5851776	5860847		cblaster		false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides xylanisolvens	5976145	707054	11.831272500918233
cblaster_PUL0667	FP929033	5875539	5880229		cblaster		false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides xylanisolvens	5976145	707054	11.831272500918233
cblaster_314	FP929033	5881655	5904604		cblaster		false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides xylanisolvens	5976145	707054	11.831272500918233
PUL0596	FP929042	196460	202017	39491	dbcan		false	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Agathobacter	Agathobacter rectalis	3344951	25329	0.7572308234111651
PUL0595	FP929042	2173768	2180902	39491	dbcan		false	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Agathobacter	Agathobacter rectalis	3344951	25329	0.7572308234111651
cblaster_PUL0633_cblaster_PUL0394_PUL0632	FP929042	3230561	3236880	39491	cblaster	merged	false	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Agathobacter	Agathobacter rectalis	3344951	25329	0.7572308234111651
cblaster_PUL0633_cblaster_PUL0394_PUL0632	FP929042	3230561	3236880	39491	cblaster	merged	false	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Agathobacter	Agathobacter rectalis	3344951	25329	0.7572308234111651
3772_PUL0555	FQ312004	436949	455517	817	puldb_dbcan	merged	false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides fragilis	5373121	166098	3.0912760014151925
3773	FQ312004	523100	536123		puldb		false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides fragilis	5373121	166098	3.0912760014151925
cblaster_PUL0408	FQ312004	997495	1002425		cblaster		false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides fragilis	5373121	166098	3.0912760014151925
cblaster_PUL0180	FQ312004	1026492	1061001		cblaster		false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides fragilis	5373121	166098	3.0912760014151925
3774_PUL0556	FQ312004	1582511	1594729	817	puldb_dbcan	merged	false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides fragilis	5373121	166098	3.0912760014151925
cblaster_27826	FQ312004	1890596	1895425		cblaster		false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides fragilis	5373121	166098	3.0912760014151925
cblaster_242_PUL0415_PUL0746_cblaster_3651_PUL0348_cblaster_27819	FQ312004	2027222	2051267		cblaster	merged	false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides fragilis	5373121	166098	3.0912760014151925
cblaster_242_PUL0415_PUL0746_cblaster_3651_PUL0348_cblaster_27819	FQ312004	2027222	2051267		cblaster	merged	false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides fragilis	5373121	166098	3.0912760014151925
PUL0166	FQ312004	3710042	3720606	817	dbcan		false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides fragilis	5373121	166098	3.0912760014151925
3775_PUL0171	FQ312004	4059271	4071266	817	puldb_dbcan	merged	false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides fragilis	5373121	166098	3.0912760014151925
cblaster_3713	FQ312004	4253817	4261189		cblaster		false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides fragilis	5373121	166098	3.0912760014151925
PUL0066	GL882630	4456	29812	626930	dbcan		false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides fluxus	137728	25356	18.410199814126393
PUL0067	GL891979	376649	402405	156974	dbcan		false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Dysgonomonadaceae	Dysgonomonas	Dysgonomonas gadei	1016930	25756	2.5327210329127867
cblaster_PUL0718_PUL0055	GL945092	14952	32944	457387	cblaster_dbcan	merged	false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides xylanisolvens	609109	84778	13.918362723256429
cblaster_287	GL945092	48606	80915	457387	cblaster		false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides xylanisolvens	609109	84778	13.918362723256429
cblaster_288	GL945092	85965	94134	457387	cblaster		false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides xylanisolvens	609109	84778	13.918362723256429
cblaster_291	GL945092	262359	276293	457387	cblaster		false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides xylanisolvens	609109	84778	13.918362723256429
cblaster_27865_PUL0325	GL945092	430241	442615	457387	cblaster		false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides xylanisolvens	609109	84778	13.918362723256429
PUL0129	Ga0139390_150	30256	49978	749906	dbcan		false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	""		19722	
PUL0024	HE717008	1	14712	77133	dbcan		false	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Dorea_A	Dorea_A longicatena	14714	14711	99.97961125458747
PUL0218_cblaster_PUL0794	HF548278	1	41173	433724	dbcan_cblaster	merged	false								41175	41172	99.99271402550092
PUL0630	HF548280	18604	35744	433724	dbcan		false								36811	17140	46.56216891689984
PUL0728	JABDHV010000033	5144	33037	239935	dbcan		false	Bacteria	Verrucomicrobiota	Verrucomicrobiia	Verrucomicrobiales	Akkermansiaceae	Akkermansia	Akkermansia biwaensis	33560	27893	83.11382598331348
PUL0621	JABKKE010000002	129359	150740	2736291	dbcan		false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella rodentium	253660	21381	8.428999448080107
PUL0620	JABKKE010000016	24466	52842	2736291	dbcan		false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella rodentium	91913	28376	30.872673071273923
PUL0622	JABKKE010000021	12378	52329	2736291	dbcan		false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella rodentium	60972	39951	65.52351899232434
PUL0623	JABKKF010000001	275500	306619	2736291	dbcan		false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella muris	586828	61158	10.421793097807194
PUL0624	JABKKF010000001	437271	467310	2736291	dbcan		false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella muris	586828	61158	10.421793097807194
PUL0625	JABKKF010000013	29296	73074	2736291	dbcan		false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella muris	76661	43778	57.105960005739554
PUL0613	JABKKG010000003	315037	327406	2736291	dbcan		false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella intestinalis	491845	12369	2.514816659720034
PUL0614	JABKKG010000004	10910	19195	2736291	dbcan		false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella intestinalis	403616	19594	4.854614286846904
PUL0615	JABKKG010000004	347323	358632	2736291	dbcan		false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella intestinalis	403616	19594	4.854614286846904
PUL0616	JABKKG010000005	52557	72877	2736291	dbcan		false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella intestinalis	319247	45418	14.226601972767167
PUL0617	JABKKG010000005	106573	131671	2736291	dbcan		false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella intestinalis	319247	45418	14.226601972767167
PUL0618	JABKKG010000006	163785	179147	2736291	dbcan		false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella intestinalis	217139	15362	7.074730932720516
PUL0681	JABUTP010000015	7177	23063	2212467	dbcan		false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	UBA932	Equibacterium	Equibacterium sp021443625	32695	15886	48.588469184890656
PUL0682	JABUUE010000008	60606	67086	2212467	dbcan		false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella sp021443335	104757	6480	6.185744150748876
PUL0716	JAPFGC010000002	2829899	2854950	2708110	dbcan		false	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Mesoflavibacter	Mesoflavibacter profundi	3065842	25051	0.8171001636744489
PUL0282_cblaster_PUL0323	JF327803	80	11724	1422	dbcan_cblaster	merged	false								13109	11644	88.8244717369746
cblaster_272_273_274_PUL0418	JH724241	192815	241742	28116	cblaster		false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus	3664698	864413	23.587564377746816
cblaster_277	JH724241	312150	363558	28116	cblaster		false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus	3664698	864413	23.587564377746816
cblaster_279_280_346_281_PUL0419_PUL0527_PUL0063	JH724241	435560	490246	28116	cblaster		false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus	3664698	864413	23.587564377746816
cblaster_283	JH724241	606068	619879	28116	cblaster		false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus	3664698	864413	23.587564377746816
cblaster_PUL0718_cblaster_PUL0055	JH724241	657303	675144	28116	cblaster	merged	false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus	3664698	864413	23.587564377746816
cblaster_287	JH724241	720174	751769	28116	cblaster		false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus	3664698	864413	23.587564377746816
cblaster_288	JH724241	756819	764985	28116	cblaster		false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus	3664698	864413	23.587564377746816
PUL0179	JH724241	777587	798381	28116	dbcan		false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus	3664698	864413	23.587564377746816
cblaster_291	JH724241	885150	899687	28116	cblaster		false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus	3664698	864413	23.587564377746816
cblaster_235	JH724241	944821	951911	28116	cblaster		false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus	3664698	864413	23.587564377746816
cblaster_236	JH724241	963675	973627	28116	cblaster		false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus	3664698	864413	23.587564377746816
cblaster_248	JH724241	1006432	1027130	28116	cblaster		false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus	3664698	864413	23.587564377746816
cblaster_27865_PUL0325	JH724241	1086929	1099303	28116	cblaster		false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus	3664698	864413	23.587564377746816
cblaster_269_270_271	JH724241	1126812	1171834	28116	cblaster		false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus	3664698	864413	23.587564377746816
cblaster_302	JH724241	1366117	1384192	28116	cblaster		false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus	3664698	864413	23.587564377746816
cblaster_303_cblaster_27869	JH724241	1406615	1432891	28116	cblaster	merged	false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus	3664698	864413	23.587564377746816
cblaster_303_cblaster_27869	JH724241	1406615	1432891	28116	cblaster	merged	false	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus	3664698	864413	23.587564377746816
