cluster_id	sequence_id	start	end	tax_id	database	merged	blast_status	length	pul_length_sum	percentage_in_puls	domain	phylum	class	order	family	genus	species
PUL0292	CP002745	3513314	3529757	158899	dbcan		true	5186898	25643	0.49438026350238623	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Collimonas	Collimonas fungivorans_A
PUL0303	CP002745	3093918	3103118	158899	dbcan		true	5186898	25643	0.49438026350238623	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Collimonas	Collimonas fungivorans_A
PUL0602	CP002835	2158671	2196700	1426	dbcan		false	3893306	38029	0.9767791177986009	Bacteria	Bacillota	Bacilli	Bacillales	Anoxybacillaceae	Parageobacillus	Parageobacillus thermoglucosidasius
PUL0454	CP003170	4053711	4085799	134676	dbcan		false	9239851	32088	0.34727832732367653	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Micromonosporaceae	Actinoplanes	Actinoplanes sp900119315
PUL0590	CP003351	890659	896916	1352	dbcan		true	2952485	6257	0.2119231765783738	Bacteria	Bacillota	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus_B	Enterococcus_B faecium
PUL0054	CP003873	1019219	1032616	28108	dbcan		false	4629479	13397	0.2893846154178472	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Alteromonadaceae	Alteromonas	Alteromonas macleodii
PUL0570	CP004047	3044797	3049045	1718	dbcan		true	3350620	4248	0.1267825059242767	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Mycobacteriaceae	Corynebacterium	Corynebacterium glutamicum
PUL0347	CP006712	1904821	1922254	1685	dbcan		false	2288919	17433	0.7616259028825397	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium breve
PUL0122	CP007013	1598265	1608135	2336	dbcan		false	1869644	9870	0.527907986761116	Bacteria	Thermotogota	Thermotogae	Thermotogales	Thermotogaceae	Thermotoga	Thermotoga maritima
PUL0361	CP007013	997862	1008239	2336	dbcan		false	1869644	10377	0.5550254486950457	Bacteria	Thermotogota	Thermotogae	Thermotogales	Thermotogaceae	Thermotoga	Thermotoga maritima
PUL0390	CP007013	864165	893990	2336	dbcan		false	1860725	29826	1.602923591610797	Bacteria	Thermotogota	Thermotogae	Thermotogales	Thermotogaceae	Thermotoga	Thermotoga maritima
PUL0572	CP007224	1516668	1533320	287	dbcan		false	6444091	16652	0.25840727575076144	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas aeruginosa
PUL0262	CP012801	5567610	5593852	246787	dbcan		false	7084828	389489	5.497508196388113	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides cellulosilyticus
PUL0263	CP012801	5620956	5634301	246787	dbcan		false	7084828	389489	5.497508196388113	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides cellulosilyticus
PUL0532	CP012801	925123	954278	246787	dbcan		false	7084828	389489	5.497508196388113	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides cellulosilyticus
PUL0533	CP012801	970841	992635	246787	dbcan		false	7084828	389489	5.497508196388113	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides cellulosilyticus
PUL0534	CP012801	1395119	1415148	246787	dbcan		false	7084828	389489	5.497508196388113	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides cellulosilyticus
PUL0535	CP012801	1905313	1924770	246787	dbcan		false	7084828	389489	5.497508196388113	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides cellulosilyticus
PUL0536	CP012801	2024923	2035361	246787	dbcan		false	7084828	389489	5.497508196388113	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides cellulosilyticus
PUL0537	CP012801	2262180	2278234	246787	dbcan		false	7084828	389489	5.497508196388113	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides cellulosilyticus
PUL0538	CP012801	2388865	2412814	246787	dbcan		false	7084828	389489	5.497508196388113	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides cellulosilyticus
PUL0539	CP012801	2467595	2494001	246787	dbcan		false	7084828	389489	5.497508196388113	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides cellulosilyticus
PUL0540	CP012801	2988996	3000925	246787	dbcan		false	7084828	389489	5.497508196388113	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides cellulosilyticus
PUL0541	CP012801	3093489	3107238	246787	dbcan		false	7084828	389489	5.497508196388113	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides cellulosilyticus
PUL0543	CP012801	3131879	3145280	246787	dbcan		false	7084828	389489	5.497508196388113	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides cellulosilyticus
PUL0545	CP012801	3674190	3695070	246787	dbcan		false	7084828	389489	5.497508196388113	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides cellulosilyticus
PUL0546	CP012801	3762614	3783277	246787	dbcan		false	7084828	389489	5.497508196388113	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides cellulosilyticus
PUL0547	CP012801	3873827	3892680	246787	dbcan		false	7084828	389489	5.497508196388113	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides cellulosilyticus
PUL0548	CP012801	3934555	3947059	246787	dbcan		false	7084828	389489	5.497508196388113	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides cellulosilyticus
PUL0549	CP012801	5229371	5243662	246787	dbcan		false	7084828	389489	5.497508196388113	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides cellulosilyticus
PUL0550	CP012801	5289963	5307396	246787	dbcan		false	7084828	389489	5.497508196388113	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides cellulosilyticus
PUL0551	CP012801	5665654	5677137	246787	dbcan		false	7084828	389489	5.497508196388113	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides cellulosilyticus
PUL0552	CP012801	6309775	6324625	246787	dbcan		false	7084828	389489	5.497508196388113	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides cellulosilyticus
PUL0554	CP012801	6804983	6817567	246787	dbcan		false	7084828	389489	5.497508196388113	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides cellulosilyticus
24469	CP016359	228516	249102		puldb		false	4007868	294672	7.352337951249892	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Christiangramia	Christiangramia flava
24470_24471_PUL0328	CP016359	326512	381160	1486245	puldb_dbcan	merged	false	4007868	294672	7.352337951249892	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Christiangramia	Christiangramia flava
24472_PUL0329	CP016359	397120	435831	1486245	puldb_dbcan	merged	false	4007868	294672	7.352337951249892	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Christiangramia	Christiangramia flava
24473	CP016359	1091860	1110518		puldb		false	4007868	294672	7.352337951249892	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Christiangramia	Christiangramia flava
24474	CP016359	1614973	1648031		puldb		false	4007868	294672	7.352337951249892	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Christiangramia	Christiangramia flava
24475	CP016359	1650974	1691598		puldb		false	4007868	294672	7.352337951249892	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Christiangramia	Christiangramia flava
24476	CP016359	1800952	1817291		puldb		false	4007868	294672	7.352337951249892	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Christiangramia	Christiangramia flava
24477_PUL0330	CP016359	2418903	2462893	1486245	puldb_dbcan	merged	false	4007868	294672	7.352337951249892	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Christiangramia	Christiangramia flava
24478	CP016359	2554976	2583034		puldb		false	4007868	294672	7.352337951249892	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Christiangramia	Christiangramia flava
PUL0157	CP017063	289897	294527	47715	dbcan		true	2972590	4630	0.15575642789621172	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lacticaseibacillus	Lacticaseibacillus rhamnosus
10363_PUL0587	CP019300	699265	706680	28131	puldb_dbcan	merged	false	1965935	7415	0.37717421990045447	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella intermedia
PUL0137	CP028460	589943	596176	302912	dbcan		false	1932687	60037	3.106400570811518	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium animalis
PUL0138	CP028460	1879108	1890055	302912	dbcan		false	1932687	60037	3.106400570811518	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium animalis
PUL0139	CP028460	61377	75411	302912	dbcan		false	1932687	60037	3.106400570811518	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium animalis
PUL0140	CP028460	622448	639066	302912	dbcan		false	1932687	60037	3.106400570811518	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium animalis
PUL0141	CP028460	153312	158539	302912	dbcan		false	1932687	60037	3.106400570811518	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium animalis
PUL0142	CP028460	1843829	1850807	302912	dbcan		false	1932687	60037	3.106400570811518	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium animalis
PUL0156	CP044228	415061	417884	47715	dbcan		true	3022021	2823	0.09341430784233465	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lacticaseibacillus	Lacticaseibacillus rhamnosus
PUL0457	CP045181	2414390	2424236	231049	dbcan		true	2837676	9846	0.34697407315000023	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Furfurilactobacillus	Furfurilactobacillus rossiae
PUL0033	CP047437	423122	429159	2133	dbcan		true	1742208	6037	0.3465143082800676	Bacteria	Bacillota	Bacilli	Mycoplasmatales	Mycoplasmataceae	Spiroplasma	Spiroplasma citri
PUL0265	CP066726	1454207	1456872	1288	dbcan		true	2900259	2665	0.09188834514434745	Bacteria	Bacillota	Bacilli	Staphylococcales	Staphylococcaceae	Staphylococcus	Staphylococcus xylosus
PUL0154_PUL0158	CP067365	320452	325085	47715	dbcan	merged	true	3172945	4633	0.1460157676858565	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lacticaseibacillus	Lacticaseibacillus rhamnosus
PUL0153	CP067366	5514	10079	47715	dbcan		true	63181	4565	7.2252734208068885	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lacticaseibacillus	Lacticaseibacillus casei
PUL0735	CP090790	1349248	1376163	216816	dbcan		true	2417164	26915	1.1134949883417096	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium longum
PUL0411	CP091797	108100	110252	77095	dbcan		true	1104623	2152	0.19481759840235086	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella bryantii
PUL0456_1	CP091800	811569	817528	77095	dbcan		false	1144609	24154	2.1102402654530934	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella bryantii
PUL0456_2	CP091800	49194	67389	77095	dbcan		false	1144609	24154	2.1102402654530934	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella bryantii
PUL0027	CP092752	1032162	1037736	354	dbcan		true	5617899	5574	0.09921858687740737	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Azotobacter	Azotobacter vinelandii
PUL0351	CP098927	3322685	3327569	562	dbcan		true	5310763	4884	0.09196418669031173	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli
PUL0219	CP107221	585722	596170	1597	dbcan		true	3116663	10448	0.33523034091270054	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lacticaseibacillus	Lacticaseibacillus paracasei
PUL0508	CP109280	2338086	2344759	1952	dbcan		true	6066002	6673	0.11000655786133931	Bacteria	Actinomycetota	Actinomycetes	Streptomycetales	Streptomycetaceae	Streptomyces	Streptomyces thermoviolaceus
PUL0575	CP111455	113322	127003	1352	dbcan		true	247149	13681	5.535527151637272							
PUL0083	CP119677	2232181	2256834	29362	dbcan		true	5027861	30790	0.6123876535170721	Bacteria	Bacillota	Clostridia	Acetivibrionales	DSM-27016	Ruminiclostridium	Ruminiclostridium papyrosolvens
PUL0084	CP119677	1153240	1178123	29362	dbcan		false	471863	30745	6.51566238505668	Bacteria	Bacillota	Clostridia	Acetivibrionales	DSM-27016	Ruminiclostridium	Ruminiclostridium papyrosolvens
PUL0085	CP119677	2269358	2275495	29362	dbcan		true	5027861	30790	0.6123876535170721	Bacteria	Bacillota	Clostridia	Acetivibrionales	DSM-27016	Ruminiclostridium	Ruminiclostridium papyrosolvens
PUL0086	CP119677	1180643	1186505	29362	dbcan		false	471863	30745	6.51566238505668	Bacteria	Bacillota	Clostridia	Acetivibrionales	DSM-27016	Ruminiclostridium	Ruminiclostridium papyrosolvens
PUL0087	CP119677	2499288	2505211	29362	dbcan		false	237393	5924	2.4954400508860832	Bacteria	Bacillota	Clostridia	Acetivibrionales	DSM-27016	Ruminiclostridium	Ruminiclostridium papyrosolvens
PUL0089	CP119677	3808139	3810655	29362	dbcan		false	699012	2517	0.36007965528488783	Bacteria	Bacillota	Clostridia	Acetivibrionales	DSM-27016	Ruminiclostridium	Ruminiclostridium papyrosolvens
PUL0065	CP129143	1614202	1642634	820	dbcan		true	4709701	28432	0.6036901280994271	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides uniformis
PUL0118	CP129143	2783229	2797760	820	dbcan		false	210193	14532	6.913646030077119	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides uniformis
PUL0680	CP129143	694204	727676	820	dbcan		false	487318	33473	6.868820770010547	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides uniformis
PUL0633	CP173697	2451102	2458343	301302	dbcan		true	3385415	7241	0.21388810529875954	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Agathobacter	Agathobacter faecis
PUL0271	CP180380	53582	59598	302911	dbcan		false	1938709	63302	3.2651625385759284	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium animalis
PUL0272	CP180380	565120	571247	302911	dbcan		false	1938709	63302	3.2651625385759284	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium animalis
PUL0273	CP180380	574327	581297	302911	dbcan		false	1938709	63302	3.2651625385759284	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium animalis
PUL0274	CP180380	604562	622410	302911	dbcan		false	1938709	63302	3.2651625385759284	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium animalis
PUL0275	CP180380	1851129	1863752	302911	dbcan		false	1938709	63302	3.2651625385759284	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium animalis
PUL0276	CP180380	1889631	1903343	302911	dbcan		false	1938709	63302	3.2651625385759284	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium animalis
PUL0455	CP180380	153186	157662	28025	dbcan		true	1944188	4476	0.23022464905657272	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium animalis
PUL0586	CP193986	3504395	3508842	615	dbcan		true	5083761	4447	0.08747460787397363	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Serratia	Serratia marcescens
PUL0002	CP195112	4016751	4018607	1423	dbcan		true	4220251	1857	0.04400212214865893	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus subtilis
PUL0003	CP195112	1988359	1991298	1423	dbcan		false	4215606	44346	1.0519484031477324	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus subtilis
PUL0019	CP195112	4004876	4011426	1423	dbcan		true	4266306	14462	0.3389817795535529	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus subtilis
PUL0058	CP195112	3211476	3219388	1423	dbcan		true	4266306	14462	0.3389817795535529	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus subtilis
PUL0238	CP195112	626212	633451	1423	dbcan		false	4215606	44346	1.0519484031477324	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus subtilis
PUL0249	CP195112	763339	778466	1423	dbcan		false	4215606	44346	1.0519484031477324	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus subtilis
PUL0323	CP195112	3549072	3557071	135461	dbcan		false	4211262	8000	0.18996680804946356	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus subtilis
PUL0466	CP195112	2985750	2996294	1423	dbcan		false	4215606	44346	1.0519484031477324	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus subtilis
PUL0569	CP195112	3583434	3588148	1423	dbcan		false	4215606	44346	1.0519484031477324	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus subtilis
PUL0591	CP195112	3641664	3645441	1423	dbcan		false	4215606	44346	1.0519484031477324	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus subtilis
3712	CR626927	2004661	2011529		puldb		false	5205140	17589	0.3379159830475261	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides fragilis
3713	CR626927	4217917	4228638		puldb		false	5205140	17589	0.3379159830475261	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides fragilis
PUL0180	CR626927	973099	1007603	817	dbcan		false	5205140	39433	0.7575780862762577	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides fragilis
PUL0408	CR626927	944105	949034	817	dbcan		false	5205140	39433	0.7575780862762577	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides fragilis
31418_PUL0235	CU207366	1203786	1228271	411153	puldb_dbcan	merged	false	3798465	61450	1.617758752548727	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Christiangramia	Christiangramia forsetii
31419_PUL0236	CU207366	2257233	2278112	411153	puldb_dbcan	merged	false	3798465	61450	1.617758752548727	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Christiangramia	Christiangramia forsetii
PUL0234_31420	CU207366	3621545	3637631	411153	dbcan_puldb	merged	false	3798465	61450	1.617758752548727	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Christiangramia	Christiangramia forsetii
PUL0395	DQ868502	1562	38010	1422	dbcan		false	77747	74450	95.75932190309594	Bacteria	Bacillota	Bacilli	Bacillales	Anoxybacillaceae	Geobacillus	Geobacillus thermoleovorans_A
PUL0542	DQ868502	38552	76554	1422	dbcan		false	77747	74450	95.75932190309594	Bacteria	Bacillota	Bacilli	Bacillales	Anoxybacillaceae	Geobacillus	Geobacillus thermoleovorans_A
PUL0064	EQ973490	1996377	2022549	246787	dbcan		false	2178212	26172	1.2015359386505997	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides cellulosilyticus
PUL0644	EQ973490	1329075	1352417	246787	dbcan		false	2178212	23342	1.0716128641289278	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides cellulosilyticus
PUL0159	FM179324	40411	43234	47715	dbcan		false	64508	2823	4.376201401376574							
21119	FP476056	174877	188546		puldb		false	5521712	929780	16.838618167698712	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Zobellia	Zobellia galactanivorans
21120	FP476056	214864	230540		puldb		false	5521712	929780	16.838618167698712	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Zobellia	Zobellia galactanivorans
21121_21122_PUL0132	FP476056	230679	268488	63186	puldb_dbcan	merged	false	5521712	929780	16.838618167698712	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Zobellia	Zobellia galactanivorans
21123_PUL0318_21124	FP476056	275509	307872	63186	puldb_dbcan_puldb	merged	false	5521712	929780	16.838618167698712	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Zobellia	Zobellia galactanivorans
21125	FP476056	340985	350666		puldb		false	5521712	929780	16.838618167698712	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Zobellia	Zobellia galactanivorans
21126_21127	FP476056	398989	466536		puldb	merged	false	5521712	929780	16.838618167698712	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Zobellia	Zobellia galactanivorans
21128	FP476056	472111	481243		puldb		false	5521712	929780	16.838618167698712	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Zobellia	Zobellia galactanivorans
21129_21130	FP476056	484942	508227		puldb	merged	false	5521712	929780	16.838618167698712	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Zobellia	Zobellia galactanivorans
21131	FP476056	576319	592323		puldb		false	5521712	929780	16.838618167698712	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Zobellia	Zobellia galactanivorans
21132	FP476056	1085930	1101326		puldb		false	5521712	929780	16.838618167698712	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Zobellia	Zobellia galactanivorans
21133	FP476056	1190929	1208012		puldb		false	5521712	929780	16.838618167698712	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Zobellia	Zobellia galactanivorans
21134	FP476056	1223179	1246806		puldb		false	5521712	929780	16.838618167698712	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Zobellia	Zobellia galactanivorans
21135_21136	FP476056	1250098	1281471		puldb	merged	false	5521712	929780	16.838618167698712	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Zobellia	Zobellia galactanivorans
21137	FP476056	1479049	1491997		puldb		false	5521712	929780	16.838618167698712	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Zobellia	Zobellia galactanivorans
21138	FP476056	1769357	1777496		puldb		false	5521712	929780	16.838618167698712	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Zobellia	Zobellia galactanivorans
21139	FP476056	2420111	2441113		puldb		false	5521712	929780	16.838618167698712	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Zobellia	Zobellia galactanivorans
21140	FP476056	2504916	2518507		puldb		false	5521712	929780	16.838618167698712	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Zobellia	Zobellia galactanivorans
21143	FP476056	2610665	2619786		puldb		false	5521712	929780	16.838618167698712	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Zobellia	Zobellia galactanivorans
21144	FP476056	2681750	2690170		puldb		false	5521712	929780	16.838618167698712	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Zobellia	Zobellia galactanivorans
21145	FP476056	2695784	2707616		puldb		false	5521712	929780	16.838618167698712	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Zobellia	Zobellia galactanivorans
21146	FP476056	2875504	2888080		puldb		false	5521712	929780	16.838618167698712	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Zobellia	Zobellia galactanivorans
21147_PUL0151	FP476056	3065129	3084329	63186	puldb_dbcan	merged	false	5521712	929780	16.838618167698712	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Zobellia	Zobellia galactanivorans
21148	FP476056	3125872	3141960		puldb		false	5521712	929780	16.838618167698712	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Zobellia	Zobellia galactanivorans
21149	FP476056	3552451	3560830		puldb		false	5521712	929780	16.838618167698712	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Zobellia	Zobellia galactanivorans
21150	FP476056	3603808	3617045		puldb		false	5521712	929780	16.838618167698712	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Zobellia	Zobellia galactanivorans
21151	FP476056	3848117	3864900		puldb		false	5521712	929780	16.838618167698712	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Zobellia	Zobellia galactanivorans
21152_21153	FP476056	3938479	4000085		puldb	merged	false	5521712	929780	16.838618167698712	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Zobellia	Zobellia galactanivorans
21154_21155	FP476056	4018270	4054164		puldb	merged	false	5521712	929780	16.838618167698712	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Zobellia	Zobellia galactanivorans
21156_21157	FP476056	4070820	4102585		puldb	merged	false	5521712	929780	16.838618167698712	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Zobellia	Zobellia galactanivorans
21158_PUL0315	FP476056	4125495	4143881	63186	puldb_dbcan	merged	false	5521712	929780	16.838618167698712	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Zobellia	Zobellia galactanivorans
