cluster_id	sequence_id	start	end	tax_id	database	merged	length	pul_length_sum	percentage_in_puls	domain	phylum	class	order	family	genus	species	blast_status
PUL0005	NC_003212	1844298	1849726	1642	dbcan		3011208	5428	0.1802598824126397	Bacteria	Bacillota	Bacilli	Lactobacillales	Listeriaceae	Listeria	Listeria innocua	
PUL0006	CP008934	1504847	1504874	1422	dbcan		3654829	27	0.0007387486528097484	Bacteria	Bacillota	Bacilli	Bacillales	Anoxybacillaceae	Geobacillus	Geobacillus thermoleovorans	true
PUL0009	NC_013515	121344	139674	34105	dbcan		1662578	18330	1.1025046644428111	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	Streptobacillus	Streptobacillus moniliformis	
PUL0010	NC_009328	1855422	1909199	33940	dbcan		3550319	53777	1.5147089599554293	Bacteria	Bacillota	Bacilli	Bacillales	Anoxybacillaceae	Geobacillus	Geobacillus thermodenitrificans	
PUL0012	NC_002505	642814	661623	666	dbcan		2961149	31644	1.0686392342972273	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Vibrionaceae	Vibrio	Vibrio cholerae	
PUL0014	NZ_CP020030	2035523	2046640	33940	dbcan		3640707	11117	0.30535277900693464	Bacteria	Bacillota	Bacilli	Bacillales	Anoxybacillaceae	Geobacillus	Geobacillus thermodenitrificans	
PUL0015	NC_009004	1209752	1217592	1358	dbcan		2529478	20146	0.7964489115936173	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus cremoris	
PUL0016	NC_009004	428397	433134	1358	dbcan		2529478	20146	0.7964489115936173	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus cremoris	
PUL0017	NC_011898	2466252	2481041	1521	dbcan		4068724	94353	2.3189825606258867	Bacteria	Bacillota	Clostridia	Acetivibrionales	DSM-27016	Ruminiclostridium	Ruminiclostridium cellulolyticum	
PUL0018	NC_003098	285103	298853	1313	dbcan		2038615	23668	1.1609842957105683	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus pneumoniae	
PUL0019	CP147877	3958789	3965340	1423	dbcan		4217427	14463	0.3429342108351846	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus subtilis	true
PUL0020	NC_013199	2717307	2734087	47715	dbcan		2968598	21412	0.7212832454916429	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lacticaseibacillus	Lacticaseibacillus rhamnosus	
PUL0021	NC_008526	2647312	2663903	1582	dbcan		2895264	16591	0.5730392807011727	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lacticaseibacillus	Lacticaseibacillus paracasei	
PUL0022	NC_016023	736768	743451	1398	dbcan		3552226	11764	0.3311726224626474	Bacteria	Bacillota	Bacilli	Bacillales_B	Bacillaceae_C	Weizmannia	Weizmannia faecalis	
PUL0023	NC_016023	839150	844231	1398	dbcan		3552226	11764	0.3311726224626474	Bacteria	Bacillota	Bacilli	Bacillales_B	Bacillaceae_C	Weizmannia	Weizmannia faecalis	
PUL0026	AE015928	3477149	3489799	818	dbcan		6260361	885442	14.143625263782711	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides thetaiotaomicron	
PUL0027	CP092752	1032178	1037752	354	dbcan		5617899	5574	0.09921858687740737	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Azotobacter	Azotobacter vinelandii	true
PUL0028	NZ_AAYG02000020	134626	149292	33038	dbcan		167462	14666	8.757807741457764	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Ruminococcus_B	Ruminococcus_B gnavus	
PUL0029	NC_015067	2209677	2271573	216816	dbcan		2385164	79112	3.316836913520412	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium longum	
PUL0031	NC_004307	126816	130943	216816	dbcan		2256640	8602	0.38118618831537154	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium longum	
PUL0032	NC_004307	1500956	1505431	216816	dbcan		2256640	8602	0.38118618831537154	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium longum	
PUL0033	AM285304	199808	205845	2133	dbcan		290001	6037	2.081716959596691	Bacteria	Bacillota	Bacilli	Mycoplasmatales	Mycoplasmataceae	Spiroplasma	Spiroplasma citri	true
PUL0034	CP001655	2245522	2247504	556	dbcan		4813854	7891	0.16392271140753334	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Dickeya	Dickeya chrysanthemi	
PUL0035	CP001655	2247754	2253663	556	dbcan		4813854	7891	0.16392271140753334	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Dickeya	Dickeya chrysanthemi	
PUL0037	AE005672	1798266	1808537	1313	dbcan		2160842	47935	2.218348217963183	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus pneumoniae	
PUL0038	CP016312	1416830	1426883	56956	dbcan		2035182	10053	0.49396073668104373	Bacteria	Deinococcota	Deinococci	Deinococcales	Thermaceae	Thermus	Thermus brockianus	true
PUL0039	CP144686	65227	69380	274	dbcan		249487	4153	1.6646157916043722	Bacteria	Deinococcota	Deinococci	Deinococcales	Thermaceae	Thermus	Thermus thermophilus	true
PUL0040	CP001348	852611	864108	1521	dbcan		4068724	43072	1.0586119874437292	Bacteria	Bacillota	Clostridia	Acetivibrionales	DSM-27016	Ruminiclostridium	Ruminiclostridium cellulolyticum	true
PUL0042	CP001340	1311323	1319129	155892	dbcan		4042929	7806	0.19307784034792597	Bacteria	Pseudomonadota	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter	Caulobacter vibrioides	
PUL0044	AAXF02000051	128613	194006	28116	dbcan		507553	95453	18.806508876905465	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus	
PUL0045	DS264583	286501	307432	28116	dbcan		555155	20931	3.770298385135683	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus	
PUL0048	NC_004350	1910627	1915135	1309	dbcan		2032925	22373	1.100532483982439	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus mutans	
PUL0051	CP002534	303130	314951	979	dbcan		3765936	11821	0.31389274804457645	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Cellulophaga	Cellulophaga lytica	
PUL0052	CP000449	288889	301419	74318	dbcan		3368780	12530	0.37194473963868224	Bacteria	Pseudomonadota	Alphaproteobacteria	Caulobacterales	Maricaulaceae	Maricaulis	Maricaulis maris_A	
PUL0053	AM743169	2619918	2632750	40324	dbcan		4851126	12832	0.26451590826542126	Bacteria	Pseudomonadota	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Stenotrophomonas	Stenotrophomonas maltophilia	
PUL0054	CP003873	1019219	1032616	28108	dbcan		4629479	13397	0.2893846154178472	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Alteromonadaceae	Alteromonas	Alteromonas macleodii	
PUL0055	GL945092	21043	32944	457387	dbcan		609109	11901	1.9538374904984166	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides xylanisolvens	
PUL0056	NZ_DS995511	374866	385955	28111	dbcan		989858	11089	1.1202616941015782	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides eggerthii	
PUL0058	CP147877	3165146	3173058	1423	dbcan		4217427	14463	0.3429342108351846	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus subtilis	true
PUL0063	DS264579	32561	60327	28116	dbcan		428982	27766	6.472532647057452	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus	
PUL0064	EQ973490	1996377	2022549	246787	dbcan		2178212	26172	1.2015359386505997	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides cellulosilyticus	
PUL0065	DS362223	43453	71885	820	dbcan		98921	28432	28.742127556332832	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides uniformis	
PUL0066	GL882630	4456	29812	626930	dbcan		137728	25356	18.410199814126393	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides fluxus	
PUL0067	GL891979	376649	402405	156974	dbcan		1016930	25756	2.5327210329127867	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Dysgonomonadaceae	Dysgonomonas	Dysgonomonas gadei	
PUL0068	AM886293	23902	29914	562	dbcan		168113	6012	3.576166031181408								
PUL0081	BA000032	67900	82169	670	dbcan		1877212	14269	0.7601165984449278	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Vibrionaceae	Vibrio	Vibrio parahaemolyticus	
PUL0082	SIWZ01000001	3978451	3984965	1423	dbcan		4063450	6514	0.16030712817925655	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus subtilis	
PUL0083	ACXX02000019	49158	73811	29362	dbcan		96826	30790	31.799310102658378	Bacteria	Bacillota	Clostridia	Acetivibrionales	DSM-27016	Ruminiclostridium	Ruminiclostridium papyrosolvens	
PUL0084	ACXX02000002	36152	61034	29362	dbcan		471863	30745	6.51566238505668	Bacteria	Bacillota	Clostridia	Acetivibrionales	DSM-27016	Ruminiclostridium	Ruminiclostridium papyrosolvens	
PUL0085	ACXX02000019	86335	92472	29362	dbcan		96826	30790	31.799310102658378	Bacteria	Bacillota	Clostridia	Acetivibrionales	DSM-27016	Ruminiclostridium	Ruminiclostridium papyrosolvens	
PUL0086	ACXX02000002	63554	69417	29362	dbcan		471863	30745	6.51566238505668	Bacteria	Bacillota	Clostridia	Acetivibrionales	DSM-27016	Ruminiclostridium	Ruminiclostridium papyrosolvens	
PUL0087	ACXX02000007	23245	29169	29362	dbcan		237393	5924	2.4954400508860832	Bacteria	Bacillota	Clostridia	Acetivibrionales	DSM-27016	Ruminiclostridium	Ruminiclostridium papyrosolvens	
PUL0089	ACXX02000001	231005	233522	29362	dbcan		699012	2517	0.36007965528488783	Bacteria	Bacillota	Clostridia	Acetivibrionales	DSM-27016	Ruminiclostridium	Ruminiclostridium papyrosolvens	
PUL0091_PUL0092	CP000139	5083180	5110584	821	dbcan	merged	5163189	39499	0.7650117011017803	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Phocaeicola	Phocaeicola vulgatus	
PUL0097	NZ_KB905472	535723	561211	204516	dbcan		3116102	25488	0.8179449838291558	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Phocaeicola	Phocaeicola massiliensis	
PUL0098	NZ_DS990126	30380	44393	310297	dbcan		123012	44334	36.04038630377524	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Phocaeicola	Phocaeicola plebeius	
PUL0099	NZ_GG692727	64567	74095	166486	dbcan		94057	9528	10.130027536493829	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Roseburia	Roseburia intestinalis	
PUL0100	NZ_CP027060	4090005	4095238	562	dbcan		4653240	5233	0.11245927568747797	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	
PUL0101	NZ_DS990126	54056	84377	310297	dbcan		123012	44334	36.04038630377524	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Phocaeicola	Phocaeicola plebeius	
PUL0108	NZ_NFHS01000001	745835	779958	820	dbcan		814155	34123	4.191216660218263	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides uniformis	
PUL0111	U00096	4340720	4344790	562	dbcan		4641652	4070	0.08768429860747855	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	
PUL0113	NZ_GG697150	404290	430480	853	dbcan		556161	26190	4.709068057630794	Bacteria	Bacillota	Clostridia	Oscillospirales	Ruminococcaceae	Faecalibacterium	Faecalibacterium duncaniae	
PUL0114	CP001348	1505662	1537237	1521	dbcan		4068724	43072	1.0586119874437292	Bacteria	Bacillota	Clostridia	Acetivibrionales	DSM-27016	Ruminiclostridium	Ruminiclostridium cellulolyticum	
PUL0116	AE015928	626800	629842	818	dbcan		6260361	885442	14.143625263782711	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides thetaiotaomicron	
PUL0117	AE015928	1300094	1337010	818	dbcan		6260361	885442	14.143625263782711	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides thetaiotaomicron	
PUL0118	NZ_DS362241	149200	163732	820	dbcan		210193	14532	6.913646030077119	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides uniformis	
PUL0120	AE015928	5798923	5807973	818	dbcan		6260361	885442	14.143625263782711	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides thetaiotaomicron	
PUL0122	NC_023151	1598265	1608135	2336	dbcan		1869644	9870	0.527907986761116	Bacteria	Thermotogota	Thermotogae	Thermotogales	Thermotogaceae	Thermotoga	Thermotoga maritima	
PUL0126	LR136958	1950044	1962304	2358187	dbcan		4731105	31860	0.6734156185500004	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Alteromonadaceae	Alteromonas	Alteromonas naphthalenivorans	
PUL0127	LR136958	3936797	3956397	2358187	dbcan		4731105	31860	0.6734156185500004	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Alteromonadaceae	Alteromonas	Alteromonas naphthalenivorans	
PUL0136	ADOP01000016	43718	80113	228	dbcan		90307	36395	40.301416280022586	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Alteromonadaceae	Pseudoalteromonas	Pseudoalteromonas distincta	
PUL0137	CP028460	589943	596176	302912	dbcan		1932687	60037	3.106400570811518	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium animalis	
PUL0138	CP028460	1879108	1890055	302912	dbcan		1932687	60037	3.106400570811518	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium animalis	
PUL0139	CP028460	61377	75411	302912	dbcan		1932687	60037	3.106400570811518	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium animalis	
PUL0140	CP028460	622448	639066	302912	dbcan		1932687	60037	3.106400570811518	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium animalis	
PUL0141	CP028460	153312	158539	302912	dbcan		1932687	60037	3.106400570811518	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium animalis	
PUL0142	CP028460	1843829	1850807	302912	dbcan		1932687	60037	3.106400570811518	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium animalis	
PUL0144	AP006878	1552919	1569129	311400	dbcan		2088737	16210	0.7760670682809755								
PUL0146	CP000388	1036849	1074395	288	dbcan		5187005	47263	0.9111809223241543	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Alteromonadaceae	Paraglaciecola	Paraglaciecola atlantica_A	
PUL0147	NZ_LT965930	17040	67290	227	dbcan		143981	50250	34.900438252269396	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Alteromonadaceae	Pseudoalteromonas	Pseudoalteromonas carrageenovora	
PUL0149_21141_21142	FP476056	2560055	2608025	63186	dbcan_puldb_puldb	merged	5521712	929780	16.838618167698712	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Zobellia	Zobellia galactanivorans	
PUL0150	LT965928	1244357	1267465	227	dbcan		3620649	23108	0.6382281187709717	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Alteromonadaceae	Pseudoalteromonas	Pseudoalteromonas carrageenovora	
PUL0152	CP000388	4406812	4416529	288	dbcan		5187005	47263	0.9111809223241543	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Alteromonadaceae	Paraglaciecola	Paraglaciecola atlantica_A	
PUL0153	CP067366	5514	10081	47715	dbcan		63181	7390	11.6965543438692	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lacticaseibacillus	Lacticaseibacillus casei	true
PUL0154	MSTC01000063	16530	21163	47715	dbcan		78252	4633	5.9206154475284976	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lacticaseibacillus	Lacticaseibacillus rhamnosus	
PUL0155	AE007870	11703	21103	1176649	dbcan		2075577	9400	0.45288611311457005	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Agrobacterium	Agrobacterium fabrum	
PUL0156	CP067366	34245	37068	47715	dbcan		63181	7390	11.6965543438692	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lacticaseibacillus	Lacticaseibacillus casei	true
PUL0157	MSTB01000008	16506	21136	47715	dbcan		68569	4630	6.752322478087765	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lacticaseibacillus	Lacticaseibacillus rhamnosus	
PUL0158	NC_013199	311240	315872	47715	dbcan		2968598	21412	0.7212832454916429	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lacticaseibacillus	Lacticaseibacillus rhamnosus	
PUL0159	FM179324	40411	43234	47715	dbcan		64508	2823	4.376201401376574								
PUL0164	NZ_JHZY01000004	1690359	1719497	1392489	dbcan		2318059	29138	1.2569999296825491	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Leeuwenhoekiella	Leeuwenhoekiella sp000687915	
PUL0166	NC_016776	3710042	3720606	817	dbcan		5373121	37350	0.6951267243004577	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides fragilis	
PUL0168	AE005176	2053080	2066266	1360	dbcan		2365589	13186	0.557408746827957	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus lactis	
PUL0169	AM039952	3088883	3109438	456327	dbcan		5178466	20555	0.39693221892351904	Bacteria	Pseudomonadota	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Xanthomonas	Xanthomonas euvesicatoria	
PUL0174	CP001736	4338948	4346415	182640	dbcan		7579488	15023	0.19820600019420836	Bacteria	Actinomycetota	Actinomycetes	Propionibacteriales	Kribbellaceae	Kribbella	Kribbella flavida	
PUL0176	CP001736	1994155	2001711	182640	dbcan		7579488	15023	0.19820600019420836	Bacteria	Actinomycetota	Actinomycetes	Propionibacteriales	Kribbellaceae	Kribbella	Kribbella flavida	
PUL0178_PUL0167	AAXF02000047	106585	128684	28116	dbcan	merged	267235	36872	13.797593878047412	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus	
PUL0179	JH724241	777587	798381	28116	dbcan		3664698	20794	0.5674137405046746	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus	
PUL0180	CR626927	973099	1007603	817	dbcan		5205140	39433	0.7575780862762577	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides fragilis	
PUL0186	AE007317	274499	281042	1313	dbcan		2038615	16814	0.8247756442486688	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus pneumoniae	
PUL0187	NC_012914	1124076	1136568	324057	dbcan		7184930	12492	0.17386390681607197	Bacteria	Bacillota	Bacilli	Paenibacillales	Paenibacillaceae	Pristimantibacillus	Pristimantibacillus sp000023585	
PUL0194	AE005672	2050572	2061389	1313	dbcan		2160842	47935	2.218348217963183	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus pneumoniae	
PUL0195	NC_003030	444719	451147	1488	dbcan		3940880	6428	0.16311077728832138	Bacteria	Bacillota	Clostridia	Clostridiales	Clostridiaceae	Clostridium_S	Clostridium_S acetobutylicum	
PUL0196	NC_010999	288852	300044	1582	dbcan		3079196	11192	0.36347150360029046	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lacticaseibacillus	Lacticaseibacillus paracasei	
PUL0197	NC_004350	1488085	1497922	1309	dbcan		2032925	22373	1.100532483982439	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus mutans	
PUL0199	NC_007912	4176251	4200317	86304	dbcan		5057531	24066	0.4758448341690837	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Cellvibrionaceae	Saccharophagus	Saccharophagus degradans	
PUL0205_27857_27858	NC_004663	3910956	3957529	818	dbcan_puldb_puldb	merged	6260361	1922704	30.712350294176325	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides thetaiotaomicron	
PUL0207	NC_004368	1951803	1958763	1311	dbcan		2211485	6960	0.3147206515079234	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus agalactiae	
PUL0209	CP002038	3416624	3428226	204038	dbcan		4922802	22897	0.4651212866168495	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Dickeya	Dickeya dadantii	
PUL0210	NC_008261	473690	487358	1502	dbcan		3256683	13668	0.4196908326662435	Bacteria	Bacillota	Clostridia	Clostridiales	Clostridiaceae	Sarcina	Sarcina perfringens	
PUL0211	AE008922	3414366	3434455	340	dbcan		5076188	62493	1.231100975771583	Bacteria	Pseudomonadota	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Xanthomonas	Xanthomonas campestris	
PUL0212	NC_008618	2006567	2020309	1680	dbcan		2089645	36014	1.7234506339593567	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium adolescentis	
PUL0213	NC_008618	2044437	2051250	1680	dbcan		2089645	36014	1.7234506339593567	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium adolescentis	
PUL0214	NC_008618	1763016	1778475	1680	dbcan		2089645	36014	1.7234506339593567	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium adolescentis	
PUL0215	NC_010995	3175359	3185628	155077	dbcan		4576573	10269	0.2243818682669325	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Cellvibrionaceae	Cellvibrio	Cellvibrio japonicus	
PUL0217	NZ_KE386494	1052130	1059390	44256	dbcan		1071729	23797	2.220430724558167	Bacteria	Bacillota	Thermoanaerobacteria	Thermoanaerobacterales	Caldanaerobiaceae	Caldanaerobius	Caldanaerobius polysaccharolyticus	
PUL0219	CP034973	2622765	2633213	1597	dbcan		3063065	10448	0.34109625489501527	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lacticaseibacillus	Lacticaseibacillus paracasei	true
PUL0220	JPDI01000001	2291648	2313366	1336803	dbcan		2894172	21718	0.750404606222436	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Polaribacter	Polaribacter sp900106075	
PUL0224	NC_011898	1502003	1537237	1521	dbcan		4068724	94353	2.3189825606258867	Bacteria	Bacillota	Clostridia	Acetivibrionales	DSM-27016	Ruminiclostridium	Ruminiclostridium cellulolyticum	
PUL0225	NZ_DS990130	72558	132837	310297	dbcan		760260	60279	7.928734906479362	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Phocaeicola	Phocaeicola plebeius	
PUL0229	CP001656	1572567	1584525	324057	dbcan		7184930	29815	0.4149657686296178	Bacteria	Bacillota	Bacilli	Paenibacillales	Paenibacillaceae	Pristimantibacillus	Pristimantibacillus sp000023585	true
PUL0230	CP000033	1872452	1887508	1579	dbcan		1993560	46571	2.3360721523305044	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus acidophilus	
PUL0232	CP000303	2337397	2344915	1685	dbcan		2422684	43660	1.802133501521453	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium breve	
PUL0233	CP000303	2325349	2332210	1685	dbcan		2422684	43660	1.802133501521453	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium breve	
PUL0234_31420	CU207366	3621545	3637631	411153	dbcan_puldb	merged	3798465	61450	1.617758752548727	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Christiangramia	Christiangramia forsetii	
PUL0238	NC_000964	626622	633862	1423	dbcan		4215606	44346	1.0519484031477324	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus subtilis	
PUL0244	JUET01000139	87387	102782	28112	dbcan		112114	15395	13.731558948926985	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Tannerellaceae	Tannerella	Tannerella forsythia	
PUL0245	AE005672	2072292	2085657	1313	dbcan		2160842	47935	2.218348217963183	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus pneumoniae	
PUL0246	AAZZ01000003	96120	112614	1313	dbcan		199671	16494	8.260588668359452	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus pneumoniae	
PUL0248	AE016795	775591	796807	672	dbcan		3281866	21216	0.646461494771572	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Vibrionaceae	Vibrio	Vibrio vulnificus_B	
PUL0249	NC_000964	761662	776790	1423	dbcan		4215606	44346	1.0519484031477324	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus subtilis	
PUL0251	AE015928	5656890	5668765	818	dbcan		6260361	885442	14.143625263782711	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides thetaiotaomicron	
PUL0252	AE015928	5419109	5433257	818	dbcan		6260361	885442	14.143625263782711	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides thetaiotaomicron	
PUL0262	CP012801	5567610	5593852	246787	dbcan		7084828	389489	5.497508196388113	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides cellulosilyticus	
PUL0263	CP012801	5620956	5634301	246787	dbcan		7084828	389489	5.497508196388113	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides cellulosilyticus	
