sequence_id	cluster_id	start	end	average_p	max_p	proteins	domains	type
CP098927	CP098927.1_cluster_1	350103	356577	0.9931114903000924	0.9988230101380217	CP098927.1_315;CP098927.1_316;CP098927.1_317;CP098927.1_318;CP098927.1_319	PF00251;PF00294;PF00356;PF00367;PF00532;PF02264;PF02378;PF04616;PF08244;PF13377;PF13407	Unknown
CP098927	CP098927.1_cluster_2	1079602	1088156	0.957393971560575	0.9886494515571114	CP098927.1_978;CP098927.1_979;CP098927.1_980;CP098927.1_981;CP098927.1_982;CP098927.1_983	PF00132;PF00356;PF00532;PF00703;PF01306;PF01614;PF02836;PF02837;PF02929;PF06779;PF07690;PF07690;PF09339;PF12464;PF12802;PF12832;PF13377;PF13407;PF14602;PF16353	Unknown
CP098927	CP098927.1_cluster_3	2474376	2479656	0.8682565699849869	0.8752276517397573	CP098927.1_2236;CP098927.1_2237;CP098927.1_2238;CP098927.1_2239;CP098927.1_2240	PF00232;PF02255;PF02264;PF02302;PF02378	Unknown
CP098927	CP098927.1_cluster_4	2655981	2662889	0.9519615838845419	0.9565221456449491	CP098927.1_2406;CP098927.1_2407;CP098927.1_2408;CP098927.1_2409;CP098927.1_2410;CP098927.1_2411;CP098927.1_2412;CP098927.1_2413	PF00165;PF02056;PF02255;PF02302;PF02378;PF02540;PF04355;PF04794;PF07883;PF11975;PF12833	Unknown
CP098927	CP098927.1_cluster_5	3322685	3327527	0.8466897436180584	0.883069535798422	CP098927.1_3024;CP098927.1_3025;CP098927.1_3026;CP098927.1_3027	PF00251;PF00294;PF00356;PF00532;PF01306;PF03825;PF07690;PF07690;PF08244;PF12832;PF13377	Unknown
CP098927	CP098927.1_cluster_6	4483199	4487946	0.9124550535742205	0.9249062571031317	CP098927.1_4146;CP098927.1_4147;CP098927.1_4148;CP098927.1_4149;CP098927.1_4150	PF00083;PF00480;PF04074;PF04131;PF06250;PF07690;PF07690;PF17761	Unknown
NZ_CP090616	NZ_CP090616.1_cluster_1	203489	212628	0.9656555276380564	0.9812045054954719	NZ_CP090616.1_191;NZ_CP090616.1_192;NZ_CP090616.1_193;NZ_CP090616.1_194;NZ_CP090616.1_195;NZ_CP090616.1_196	PF00474;PF00474;PF02614;PF02678;PF04173;PF05426;PF07681;PF07883;PF07940;PF17954	Unknown
CAWLDL010000001	CAWLDL010000001.1_cluster_1	272136	281473	0.8949994380904976	0.9127792635014361	CAWLDL010000001.1_192;CAWLDL010000001.1_193;CAWLDL010000001.1_194;CAWLDL010000001.1_195;CAWLDL010000001.1_196;CAWLDL010000001.1_197;CAWLDL010000001.1_198	PF00884;PF01120;PF01408;PF01547;PF02515;PF02515;PF13416;PF13416;PF16347;PF16757;PF22725	Unknown
CAWLDL010000001	CAWLDL010000001.1_cluster_2	664728	670110	0.8260790741685861	0.8522088505841241	CAWLDL010000001.1_538;CAWLDL010000001.1_539;CAWLDL010000001.1_540;CAWLDL010000001.1_541	PF00171;PF00532;PF02746;PF04616;PF13377;PF13378;PF13407	Unknown
CAWLDL010000001	CAWLDL010000001.1_cluster_3	1040052	1060831	0.9237911855791336	0.9840508093066579	CAWLDL010000001.1_845;CAWLDL010000001.1_846;CAWLDL010000001.1_847;CAWLDL010000001.1_848;CAWLDL010000001.1_849;CAWLDL010000001.1_850;CAWLDL010000001.1_851;CAWLDL010000001.1_852;CAWLDL010000001.1_853;CAWLDL010000001.1_854	PF00703;PF00884;PF00884;PF00884;PF00884;PF01408;PF02836;PF02837;PF04616;PF06439;PF06439;PF13204;PF13364;PF13385;PF16347;PF16347;PF16355;PF16586;PF18040;PF18206;PF18565;PF19051;PF22666	Unknown
CAWLDL010000001	CAWLDL010000001.1_cluster_4	3084766	3095071	0.9199310943220407	0.9272786903710024	CAWLDL010000001.1_2406;CAWLDL010000001.1_2407;CAWLDL010000001.1_2408;CAWLDL010000001.1_2409;CAWLDL010000001.1_2410;CAWLDL010000001.1_2411;CAWLDL010000001.1_2412	PF00083;PF00083;PF00294;PF00722;PF00722;PF00884;PF01081;PF07690;PF07944;PF16347;PF20736;PF20737	Unknown
CAWLDL010000001	CAWLDL010000001.1_cluster_5	6731831	6760414	0.9826072499513369	0.9990157224582654	CAWLDL010000001.1_5137;CAWLDL010000001.1_5138;CAWLDL010000001.1_5139;CAWLDL010000001.1_5140;CAWLDL010000001.1_5141;CAWLDL010000001.1_5142;CAWLDL010000001.1_5143;CAWLDL010000001.1_5144;CAWLDL010000001.1_5145;CAWLDL010000001.1_5146;CAWLDL010000001.1_5147;CAWLDL010000001.1_5148;CAWLDL010000001.1_5149;CAWLDL010000001.1_5150;CAWLDL010000001.1_5151;CAWLDL010000001.1_5152;CAWLDL010000001.1_5153;CAWLDL010000001.1_5154;CAWLDL010000001.1_5155	PF00884;PF00884;PF00884;PF00884;PF00884;PF00884;PF00884;PF00884;PF01120;PF01120;PF01120;PF01120;PF01120;PF01120;PF01663;PF07596;PF07963;PF13229;PF13229;PF14707;PF14707;PF14885;PF16347;PF16347;PF16347;PF16347;PF16347;PF16347;PF16347;PF16757;PF16757	Unknown
CAWLDL010000001	CAWLDL010000001.1_cluster_6	7742892	7751801	0.8825547256371649	0.8863268216436855	CAWLDL010000001.1_5901;CAWLDL010000001.1_5902;CAWLDL010000001.1_5903;CAWLDL010000001.1_5904;CAWLDL010000001.1_5905;CAWLDL010000001.1_5906	PF00165;PF00165;PF00370;PF00532;PF00596;PF00884;PF02782;PF02952;PF07690;PF07881;PF07882;PF12833;PF13377;PF16347;PF22177	Unknown
CAWLDL010000001	CAWLDL010000001.1_cluster_7	7908654	7919193	0.8412992555412415	0.8527414727054718	CAWLDL010000001.1_6021;CAWLDL010000001.1_6022;CAWLDL010000001.1_6023;CAWLDL010000001.1_6024;CAWLDL010000001.1_6025	PF00884;PF00884;PF01120;PF01663;PF04685;PF10566;PF12215;PF14508;PF14509;PF16347;PF16347	Unknown
CAWLDL010000001	CAWLDL010000001.1_cluster_8	8246782	8275857	0.992385556318734	0.9999204292063447	CAWLDL010000001.1_6256;CAWLDL010000001.1_6257;CAWLDL010000001.1_6258;CAWLDL010000001.1_6259;CAWLDL010000001.1_6260;CAWLDL010000001.1_6261;CAWLDL010000001.1_6262;CAWLDL010000001.1_6263;CAWLDL010000001.1_6264;CAWLDL010000001.1_6265;CAWLDL010000001.1_6266;CAWLDL010000001.1_6267;CAWLDL010000001.1_6268;CAWLDL010000001.1_6269	PF00884;PF00884;PF00884;PF00884;PF00884;PF00884;PF00884;PF01120;PF01120;PF01120;PF01676;PF04542;PF08281;PF13229;PF13229;PF13229;PF13229;PF13472;PF14885;PF14885;PF16347;PF16347;PF16347;PF16347;PF16347;PF16347;PF16347	Unknown
CAWLDL010000001	CAWLDL010000001.1_cluster_9	8419396	8426983	0.9185732883771938	0.9247360591062421	CAWLDL010000001.1_6381;CAWLDL010000001.1_6382;CAWLDL010000001.1_6383;CAWLDL010000001.1_6384;CAWLDL010000001.1_6385	PF00884;PF01120;PF01120;PF01408;PF02894;PF16347;PF22725	Unknown
CAWLDL010000001	CAWLDL010000001.1_cluster_10	8830237	8848302	0.9641226087863086	0.9693822723773997	CAWLDL010000001.1_6680;CAWLDL010000001.1_6681;CAWLDL010000001.1_6682;CAWLDL010000001.1_6683;CAWLDL010000001.1_6684;CAWLDL010000001.1_6685;CAWLDL010000001.1_6686;CAWLDL010000001.1_6687;CAWLDL010000001.1_6688	PF00251;PF00884;PF00884;PF00884;PF00884;PF01663;PF03629;PF03629;PF04616;PF04685;PF12215;PF13385;PF14498;PF14498;PF14707;PF14707;PF14707;PF16347;PF16347;PF16347;PF16347;PF16347;PF21307;PF21307;PF22124;PF22124	Unknown
CAWLDL010000001	CAWLDL010000001.1_cluster_11	8857147	8876736	0.9204450215149342	0.9856113056113157	CAWLDL010000001.1_6698;CAWLDL010000001.1_6699;CAWLDL010000001.1_6700;CAWLDL010000001.1_6701;CAWLDL010000001.1_6702;CAWLDL010000001.1_6703;CAWLDL010000001.1_6704;CAWLDL010000001.1_6705;CAWLDL010000001.1_6706;CAWLDL010000001.1_6707;CAWLDL010000001.1_6708;CAWLDL010000001.1_6709	PF00884;PF01120;PF01738;PF01738;PF05448;PF07596;PF07963;PF08305;PF09423;PF14498;PF14498;PF15979;PF16347;PF21307;PF22124;PF22124	Unknown
AP031375	AP031375.1_cluster_1	499703	504450	0.9124164034323096	0.9249193112979045	AP031375.1_473;AP031375.1_474;AP031375.1_475;AP031375.1_476;AP031375.1_477	PF00083;PF00480;PF04074;PF04131;PF06250;PF07690;PF07690;PF17761	Unknown
AP031375	AP031375.1_cluster_2	827811	834289	0.9931114903000924	0.9988230101380217	AP031375.1_791;AP031375.1_792;AP031375.1_793;AP031375.1_794;AP031375.1_795	PF00251;PF00294;PF00356;PF00367;PF00532;PF02264;PF02378;PF04616;PF08244;PF13377;PF13407	Unknown
AP031375	AP031375.1_cluster_3	2291125	2298024	0.9519597416797406	0.9565305565097444	AP031375.1_2195;AP031375.1_2196;AP031375.1_2197;AP031375.1_2198;AP031375.1_2199;AP031375.1_2200;AP031375.1_2201;AP031375.1_2202	PF00165;PF02056;PF02255;PF02302;PF02378;PF02540;PF04355;PF04794;PF07883;PF11975;PF12833	Unknown
AP031375	AP031375.1_cluster_4	3766101	3774670	0.9574755269794066	0.9886435918764174	AP031375.1_3595;AP031375.1_3596;AP031375.1_3597;AP031375.1_3598;AP031375.1_3599;AP031375.1_3600	PF00132;PF00356;PF00532;PF00703;PF01306;PF01614;PF02836;PF02837;PF02929;PF06779;PF07690;PF07690;PF09339;PF12464;PF12802;PF12832;PF13377;PF13407;PF14602;PF16353	Unknown
AP031375	AP031375.1_cluster_5	4511801	4518279	0.9931310511622063	0.9988222934312984	AP031375.1_4311;AP031375.1_4312;AP031375.1_4313;AP031375.1_4314;AP031375.1_4315	PF00251;PF00294;PF00356;PF00367;PF00532;PF02264;PF02378;PF04616;PF08244;PF13377;PF13407	Unknown
NZ_CP016797	NZ_CP016797.1_cluster_1	652010	657128	0.9329336522454404	0.9802782248744968	NZ_CP016797.1_659;NZ_CP016797.1_660;NZ_CP016797.1_661	PF01055;PF01521;PF02065;PF02638;PF16874;PF16875;PF19258	Unknown
NZ_CP016797	NZ_CP016797.1_cluster_2	672364	677204	0.8684028254419968	0.8848407852978823	NZ_CP016797.1_673;NZ_CP016797.1_674;NZ_CP016797.1_675;NZ_CP016797.1_676	PF00083;PF00370;PF00392;PF00532;PF00596;PF02782;PF07690;PF07690;PF13347;PF13377;PF13407	Unknown
NZ_CP016797	NZ_CP016797.1_cluster_3	1701550	1708307	0.8964867136430869	0.926603951224491	NZ_CP016797.1_1748;NZ_CP016797.1_1749;NZ_CP016797.1_1750;NZ_CP016797.1_1751;NZ_CP016797.1_1752	PF00165;PF00165;PF01055;PF02065;PF02311;PF07690;PF07883;PF12833;PF13347;PF16875;PF20038	Unknown
NZ_CP016797	NZ_CP016797.1_cluster_4	2322378	2326977	0.8315642451412087	0.8382422672631471	NZ_CP016797.1_2361;NZ_CP016797.1_2362;NZ_CP016797.1_2363;NZ_CP016797.1_2364	PF00356;PF00392;PF00532;PF03786;PF07690;PF07729;PF13347;PF13377;PF13407	Unknown
NZ_PJEE01000001	NZ_PJEE01000001.1_cluster_1	112316	118799	0.9416883532830234	0.9514927753512484	NZ_PJEE01000001.1_89;NZ_PJEE01000001.1_90;NZ_PJEE01000001.1_91;NZ_PJEE01000001.1_92	PF00083;PF00083;PF00128;PF00356;PF00532;PF07690;PF07690;PF07690;PF07690;PF09244;PF13347;PF13377	Unknown
NZ_PJEE01000001	NZ_PJEE01000001.1_cluster_2	237868	257069	0.9791663184513864	0.9897136691007664	NZ_PJEE01000001.1_187;NZ_PJEE01000001.1_188;NZ_PJEE01000001.1_189;NZ_PJEE01000001.1_190;NZ_PJEE01000001.1_191;NZ_PJEE01000001.1_192;NZ_PJEE01000001.1_193;NZ_PJEE01000001.1_194	PF00356;PF00528;PF00528;PF00532;PF01163;PF01547;PF03109;PF04616;PF07532;PF07532;PF07532;PF07554;PF07554;PF07554;PF07554;PF07944;PF13377;PF13407;PF13416;PF20736;PF20737;PF22352;PF22422	Unknown
NZ_PJEE01000001	NZ_PJEE01000001.1_cluster_3	419370	428977	0.9507923312075408	0.9795933071673857	NZ_PJEE01000001.1_332;NZ_PJEE01000001.1_333;NZ_PJEE01000001.1_334;NZ_PJEE01000001.1_335;NZ_PJEE01000001.1_336;NZ_PJEE01000001.1_337;NZ_PJEE01000001.1_338;NZ_PJEE01000001.1_339	PF00356;PF00528;PF00528;PF00532;PF01547;PF02449;PF07690;PF07745;PF08532;PF08533;PF13347;PF13377;PF13407	Unknown
CP001656	CP001656.1_cluster_1	554376	559743	0.974671830275968	0.9841733571837505	CP001656.1_482;CP001656.1_483;CP001656.1_484;CP001656.1_485;CP001656.1_486	PF00356;PF00356;PF00528;PF00528;PF00532;PF00532;PF13377;PF13377;PF13407;PF13407	Unknown
CP001656	CP001656.1_cluster_2	612191	621052	0.9461611365176024	0.9498305195813578	CP001656.1_529;CP001656.1_530;CP001656.1_531;CP001656.1_532;CP001656.1_533;CP001656.1_534	PF00392;PF00528;PF00528;PF00532;PF00704;PF01547;PF02839;PF13377;PF13407;PF21307;PF22124	Unknown
CP001656	CP001656.1_cluster_3	666163	674949	0.9703922883508259	0.9973116019646167	CP001656.1_577;CP001656.1_578;CP001656.1_579;CP001656.1_580;CP001656.1_581;CP001656.1_582	PF00356;PF00528;PF00528;PF00532;PF01547;PF13377;PF13407;PF13416;PF14317;PF17167;PF21250;PF21270;PF21958	Unknown
CP001656	CP001656.1_cluster_4	791973	798582	0.861235357547767	0.8766458071423415	CP001656.1_692;CP001656.1_693;CP001656.1_694;CP001656.1_695;CP001656.1_696;CP001656.1_697	PF00392;PF00528;PF00528;PF00532;PF01261;PF01547;PF04616;PF13377;PF13407;PF13416	Unknown
CP001656	CP001656.1_cluster_5	1172947	1181183	0.9809234997736079	0.9968948042156295	CP001656.1_985;CP001656.1_986;CP001656.1_987;CP001656.1_988;CP001656.1_989;CP001656.1_990	PF00005;PF00005;PF00072;PF00165;PF00532;PF00532;PF00532;PF00672;PF02518;PF06580;PF12833;PF13377;PF13407;PF13407;PF13407;PF17853	Unknown
CP001656	CP001656.1_cluster_6	1390440	1398507	0.855384608407537	0.8729490233195641	CP001656.1_1175;CP001656.1_1176;CP001656.1_1177;CP001656.1_1178;CP001656.1_1179	PF00165;PF01301;PF01408;PF01547;PF02311;PF02449;PF02894;PF06439;PF12833;PF13229;PF13416;PF21317;PF21467;PF22725	Unknown
CP001656	CP001656.1_cluster_7	1578830	1584525	0.8152261664068422	0.8231762813266599	CP001656.1_1337;CP001656.1_1338;CP001656.1_1339;CP001656.1_1340	PF00331;PF00528;PF03648;PF04616;PF07477;PF07488;PF17851	Unknown
CP001656	CP001656.1_cluster_8	1608033	1616024	0.967443834152042	0.9883029124948816	CP001656.1_1360;CP001656.1_1361;CP001656.1_1362;CP001656.1_1363;CP001656.1_1364;CP001656.1_1365	PF00356;PF00370;PF00532;PF00596;PF02156;PF02782;PF02952;PF05025;PF07881;PF07882;PF13377;PF13407	Unknown
CP001656	CP001656.1_cluster_9	1777455	1784914	0.8339604788496457	0.8701940022721151	CP001656.1_1501;CP001656.1_1502;CP001656.1_1503;CP001656.1_1504;CP001656.1_1505	PF00704;PF01120;PF01120;PF01841;PF06452	Unknown
CP001656	CP001656.1_cluster_10	1977942	1985440	0.8303404569530461	0.83340070966178	CP001656.1_1691;CP001656.1_1692;CP001656.1_1693;CP001656.1_1694;CP001656.1_1695	PF00528;PF00528;PF00703;PF01547;PF02836;PF02837;PF02929;PF07690;PF07690;PF13347;PF13416;PF16353;PF22666	Unknown
CP001656	CP001656.1_cluster_11	2195305	2201870	0.8730016860127259	0.8811509892745295	CP001656.1_1864;CP001656.1_1865;CP001656.1_1866;CP001656.1_1867;CP001656.1_1868	PF00072;PF00165;PF00165;PF00532;PF00672;PF01547;PF02518;PF06580;PF12833;PF13407;PF13407;PF13416	Unknown
CP001656	CP001656.1_cluster_12	2303316	2308806	0.8643985717594125	0.9032488541375235	CP001656.1_1966;CP001656.1_1967;CP001656.1_1968;CP001656.1_1969;CP001656.1_1970	PF00171;PF00294;PF00356;PF00532;PF01408;PF02894;PF04962;PF13377;PF13407;PF22725	Unknown
CP001656	CP001656.1_cluster_13	2970088	2982419	0.89639367610853	0.9201800993402262	CP001656.1_2580;CP001656.1_2581;CP001656.1_2582;CP001656.1_2583;CP001656.1_2584;CP001656.1_2585	PF00295;PF00754;PF00754;PF01074;PF01261;PF01408;PF02894;PF05691;PF05691;PF07748;PF09261;PF15902;PF15902;PF17677;PF18438;PF22633;PF22633;PF22725	Unknown
CP001656	CP001656.1_cluster_14	3736300	3743325	0.8164256440241976	0.8474809476995376	CP001656.1_3282;CP001656.1_3283;CP001656.1_3284;CP001656.1_3285;CP001656.1_3286	PF00165;PF00356;PF00528;PF00528;PF00532;PF01547;PF02743;PF12833;PF13377;PF13407;PF13416;PF17853	Unknown
CP001656	CP001656.1_cluster_15	4082078	4087497	0.835725219967418	0.8467286906090391	CP001656.1_3598;CP001656.1_3599;CP001656.1_3600;CP001656.1_3601;CP001656.1_3602	PF00107;PF00356;PF00528;PF00528;PF00532;PF01547;PF08240;PF13377;PF13407;PF16912	Unknown
CP001656	CP001656.1_cluster_16	4612539	4618985	0.8395133879972715	0.8442894275552877	CP001656.1_4068;CP001656.1_4069;CP001656.1_4070;CP001656.1_4071;CP001656.1_4072	PF00528;PF00528;PF01547;PF01547;PF03422;PF04616;PF13416;PF13416	Unknown
CP001656	CP001656.1_cluster_17	4698312	4706154	0.9112411106881372	0.9368001986111094	CP001656.1_4123;CP001656.1_4124;CP001656.1_4125;CP001656.1_4126;CP001656.1_4127	PF00356;PF00532;PF01301;PF02057;PF02449;PF07690;PF13377;PF13407;PF14278;PF14587;PF21317;PF21467	Unknown
CP001656	CP001656.1_cluster_18	4773091	4784809	0.8105770973689909	0.8184775496511175	CP001656.1_4185;CP001656.1_4186;CP001656.1_4187;CP001656.1_4188;CP001656.1_4189	PF00528;PF00528;PF00703;PF02368;PF02368;PF02836;PF02837;PF05426;PF13229	Unknown
CP001656	CP001656.1_cluster_19	4867937	4877169	0.877065970644022	0.8863514358919087	CP001656.1_4258;CP001656.1_4259;CP001656.1_4260;CP001656.1_4261;CP001656.1_4262	PF00072;PF00331;PF00528;PF01547;PF02018;PF06452;PF06452;PF12833;PF13416;PF13416	Unknown
CP001656	CP001656.1_cluster_21	5760617	5766219	0.8056065482107931	0.8105739735873144	CP001656.1_5042;CP001656.1_5043;CP001656.1_5044;CP001656.1_5045;CP001656.1_5046	PF00106;PF00392;PF00532;PF01547;PF06824;PF08659;PF13377;PF13407;PF13416;PF13561	Unknown
CP001656	CP001656.1_cluster_22	5775094	5779539	0.8381257036515513	0.869930500128545	CP001656.1_5051;CP001656.1_5052;CP001656.1_5053	PF00072;PF00165;PF00356;PF00532;PF00672;PF02518;PF06580;PF12833;PF13377;PF13407	Unknown
CP001656	CP001656.1_cluster_23	5819202	5831152	0.8951409143441513	0.8979662981466939	CP001656.1_5084;CP001656.1_5085;CP001656.1_5086;CP001656.1_5087;CP001656.1_5088	PF00041;PF00395;PF00395;PF00395;PF00528;PF00528;PF00754;PF00754;PF00754;PF00754;PF01547;PF04041;PF04041;PF13416;PF14498;PF21258;PF21307;PF22124;PF22633;PF22633;PF22633;PF22633	Unknown
CP001656	CP001656.1_cluster_25	5982801	5990873	0.9529419609730161	0.9926893372532484	CP001656.1_5219;CP001656.1_5220;CP001656.1_5221;CP001656.1_5222;CP001656.1_5223;CP001656.1_5224;CP001656.1_5225	PF00251;PF00294;PF00356;PF00528;PF00528;PF00532;PF01547;PF05721;PF08244;PF13377;PF13407	Unknown
CP001656	CP001656.1_cluster_26	6010161	6017790	0.9476648715473492	0.9698346980388803	CP001656.1_5243;CP001656.1_5244;CP001656.1_5245;CP001656.1_5246;CP001656.1_5247;CP001656.1_5248	PF00126;PF00528;PF00528;PF01120;PF01301;PF01547;PF02449;PF03466;PF21317;PF21467	Unknown
CP001656	CP001656.1_cluster_29	6304358	6311449	0.8531883442152055	0.8848536089396112	CP001656.1_5514;CP001656.1_5515;CP001656.1_5516;CP001656.1_5517;CP001656.1_5518	PF00528;PF00528;PF00532;PF01301;PF02540;PF13377;PF13407;PF21467	Unknown
CP001656	CP001656.1_cluster_30	6325888	6333449	0.8901391949501132	0.9213886894056597	CP001656.1_5536;CP001656.1_5537;CP001656.1_5538;CP001656.1_5539;CP001656.1_5540	PF00072;PF00165;PF00165;PF00528;PF01547;PF02518;PF06580;PF12833;PF13416;PF15979	Unknown
CP001656	CP001656.1_cluster_31	6368988	6377896	0.9298244272252676	0.965896307363983	CP001656.1_5570;CP001656.1_5571;CP001656.1_5572;CP001656.1_5573;CP001656.1_5574;CP001656.1_5575;CP001656.1_5576;CP001656.1_5577	PF00165;PF00356;PF00528;PF00528;PF00532;PF01261;PF01408;PF01408;PF01547;PF02311;PF02894;PF02894;PF07883;PF12833;PF13377;PF13407;PF13416;PF22725;PF22725	Unknown
CR626927	CR626927.1_cluster_2	389958	397777	0.8588772613273858	0.9138277612622961	CR626927.1_314;CR626927.1_315;CR626927.1_316;CR626927.1_317;CR626927.1_318	PF00728;PF00884;PF01663;PF01676;PF02838;PF07470;PF07940;PF07980;PF14322	Unknown
CR626927	CR626927.1_cluster_3	408099	415084	0.9076074531069217	0.9754880806375056	CR626927.1_324;CR626927.1_325;CR626927.1_326	PF00933;PF01915;PF07715;PF07980;PF12771;PF13620;PF13715;PF14310;PF14322	Unknown
CR626927	CR626927.1_cluster_4	461377	469327	0.846779194236028	0.9293891800568488	CR626927.1_362;CR626927.1_363;CR626927.1_364;CR626927.1_365	PF00474;PF00593;PF07075;PF07715;PF07980;PF12771;PF13620;PF13715;PF14322;PF15976;PF20732	Unknown
CR626927	CR626927.1_cluster_6	572934	581441	0.9121604374079274	0.9618056591386872	CR626927.1_470;CR626927.1_471;CR626927.1_472;CR626927.1_473;CR626927.1_474	PF00488;PF01055;PF02065;PF05192;PF07980;PF14322;PF16874;PF16875;PF17137;PF21365	Unknown
CR626927	CR626927.1_cluster_7	633197	642795	0.9730390287842212	0.9875899712657721	CR626927.1_510;CR626927.1_511;CR626927.1_512;CR626927.1_513;CR626927.1_514	PF07980;PF12667;PF12702;PF14322;PF15979;PF17415;PF17829	Unknown
CR626927	CR626927.1_cluster_8	683442	692716	0.9497326784474007	0.9798082562209804	CR626927.1_544;CR626927.1_545;CR626927.1_546;CR626927.1_547;CR626927.1_548	PF00703;PF00754;PF01301;PF02836;PF02837;PF02837;PF04616;PF07980;PF14056;PF14322;PF16355;PF17851;PF18565;PF21467;PF22633;PF22666	Unknown
CR626927	CR626927.1_cluster_9	703415	725308	0.9564389299778857	0.9995793893601845	CR626927.1_559;CR626927.1_560;CR626927.1_561;CR626927.1_562;CR626927.1_563;CR626927.1_564;CR626927.1_565;CR626927.1_566;CR626927.1_567;CR626927.1_568;CR626927.1_569	PF00589;PF00593;PF01914;PF07715;PF07715;PF07715;PF07715;PF07980;PF07980;PF07980;PF12741;PF12771;PF13102;PF13620;PF13715;PF14322;PF14322;PF14322;PF17293	Unknown
CR626927	CR626927.1_cluster_10	797294	808302	0.985725659967312	0.9984140036058717	CR626927.1_628;CR626927.1_629;CR626927.1_630;CR626927.1_631;CR626927.1_632	PF00593;PF00703;PF00754;PF00754;PF01120;PF02836;PF02837;PF02929;PF07715;PF07980;PF12771;PF13620;PF13715;PF14200;PF14322;PF16353;PF22633;PF22633;PF22666	Unknown
CR626927	CR626927.1_cluster_12	920395	941464	0.9579812092193082	0.9999854700326444	CR626927.1_722;CR626927.1_723;CR626927.1_724;CR626927.1_725;CR626927.1_726;CR626927.1_727;CR626927.1_728;CR626927.1_729;CR626927.1_730;CR626927.1_731;CR626927.1_732	PF00248;PF00933;PF00933;PF01208;PF01915;PF01915;PF02156;PF03422;PF03648;PF07715;PF07980;PF12771;PF13620;PF13715;PF14310;PF14310;PF14322;PF18329	Unknown
CR626927	CR626927.1_cluster_13	943009	949034	0.9123196521765472	0.9148671108061417	CR626927.1_735;CR626927.1_736;CR626927.1_737;CR626927.1_738;CR626927.1_739	PF01208;PF02156;PF04041;PF07221;PF07690;PF13347	Unknown
CR626927	CR626927.1_cluster_14	980948	1000417	0.9812122891104559	0.9988357436016446	CR626927.1_764;CR626927.1_765;CR626927.1_766;CR626927.1_767;CR626927.1_768;CR626927.1_769;CR626927.1_770;CR626927.1_771;CR626927.1_772	PF00072;PF00512;PF00593;PF00854;PF00884;PF00884;PF01120;PF01120;PF01663;PF01663;PF02518;PF05691;PF05691;PF07494;PF07495;PF07690;PF07715;PF07980;PF12833;PF13620;PF13715;PF14322;PF16347;PF16347	Unknown
CR626927	CR626927.1_cluster_17	1107698	1123162	0.8646908820974173	0.9270976838725162	CR626927.1_847;CR626927.1_848;CR626927.1_849;CR626927.1_850;CR626927.1_851;CR626927.1_852	PF00106;PF00117;PF00593;PF00593;PF00958;PF02540;PF07715;PF07715;PF07722;PF07980;PF07980;PF13561;PF13620;PF13620;PF13715;PF13715;PF14322;PF14322	Unknown
CR626927	CR626927.1_cluster_20	1581486	1584079	0.9155369239219788	0.9681722866357485	CR626927.1_1246;CR626927.1_1247;CR626927.1_1248	PF00126;PF03466;PF04542;PF08281;PF12667;PF17415	Unknown
CR626927	CR626927.1_cluster_22	2003345	2012205	0.9904215766708193	0.998908605905833	CR626927.1_1621;CR626927.1_1622;CR626927.1_1623;CR626927.1_1624;CR626927.1_1625	PF07715;PF07980;PF07980;PF07980;PF13620;PF13715;PF14322;PF14322;PF14322	Unknown
CR626927	CR626927.1_cluster_23	2078757	2086906	0.9724250094241309	0.9881449014363372	CR626927.1_1702;CR626927.1_1703;CR626927.1_1704;CR626927.1_1705;CR626927.1_1706	PF00593;PF01120;PF01637;PF03008;PF07715;PF07980;PF13173;PF13401;PF13620;PF13715;PF14322	Unknown
CR626927	CR626927.1_cluster_26	2112772	2124156	0.9720849986638551	0.9860387716194725	CR626927.1_1720;CR626927.1_1721;CR626927.1_1722;CR626927.1_1723;CR626927.1_1724	PF00593;PF00703;PF00728;PF02836;PF02837;PF02838;PF07715;PF07971;PF07980;PF09134;PF14322;PF16355;PF17678;PF18565;PF21467;PF22666	Unknown
CR626927	CR626927.1_cluster_27	2557432	2563963	0.8226009267050125	0.8337239450139493	CR626927.1_2102;CR626927.1_2103;CR626927.1_2104	PF07715;PF07980;PF13519;PF13715;PF14322	Unknown
CR626927	CR626927.1_cluster_29	3664551	3679120	0.9533278982122162	0.9986466145752779	CR626927.1_3073;CR626927.1_3074;CR626927.1_3075;CR626927.1_3076;CR626927.1_3077;CR626927.1_3078;CR626927.1_3079	PF00128;PF00356;PF00532;PF00593;PF03632;PF03633;PF03636;PF07690;PF07690;PF07715;PF07980;PF13004;PF13004;PF13347;PF13377;PF13407;PF13412;PF13620;PF13715;PF14322;PF19190	Unknown
CR626927	CR626927.1_cluster_30	3718150	3725437	0.9463622327326987	0.976328183711821	CR626927.1_3103;CR626927.1_3104;CR626927.1_3105;CR626927.1_3106;CR626927.1_3107	PF00072;PF00165;PF00251;PF00294;PF00512;PF00532;PF01035;PF02518;PF07690;PF08244;PF12833;PF13347;PF13407	Unknown
CR626927	CR626927.1_cluster_32	3891110	3899899	0.9771214304269612	0.9885791310376452	CR626927.1_3239;CR626927.1_3240;CR626927.1_3241;CR626927.1_3242;CR626927.1_3243	PF03629;PF03629;PF04041;PF07980;PF10566;PF14322;PF14508;PF14509;PF17389;PF22422	Unknown
